,question_id,model,syntax,prompt_type,correct_answer
45,45,gpt-3.5,paper,healthcare,False
46,46,gpt-3.5,paper,healthcare,True
47,47,gpt-3.5,paper,healthcare,True
48,48,gpt-3.5,paper,healthcare,True
49,49,gpt-3.5,paper,healthcare,False
50,50,gpt-3.5,paper,healthcare,False
51,51,gpt-3.5,paper,healthcare,True
52,52,gpt-3.5,paper,healthcare,False
53,53,gpt-3.5,paper,healthcare,True
54,54,gpt-3.5,paper,healthcare,True
55,55,gpt-3.5,paper,healthcare,True
56,56,gpt-3.5,paper,healthcare,True
57,57,gpt-3.5,paper,healthcare,False
58,58,gpt-3.5,paper,healthcare,True
59,59,gpt-3.5,paper,healthcare,False
60,60,gpt-3.5,paper,healthcare,True
61,61,gpt-3.5,paper,healthcare,True
62,62,gpt-3.5,paper,healthcare,True
63,63,gpt-3.5,paper,healthcare,True
64,64,gpt-3.5,paper,healthcare,False
65,65,gpt-3.5,paper,healthcare,True
66,66,gpt-3.5,paper,healthcare,False
67,67,gpt-3.5,paper,healthcare,True
68,68,gpt-3.5,paper,healthcare,True
69,69,gpt-3.5,paper,healthcare,False
70,70,gpt-3.5,paper,healthcare,True
71,71,gpt-3.5,paper,healthcare,False
72,72,gpt-3.5,paper,healthcare,False
73,73,gpt-3.5,paper,healthcare,True
74,74,gpt-3.5,paper,healthcare,True
75,75,gpt-3.5,paper,healthcare,False
76,76,gpt-3.5,paper,healthcare,False
77,77,gpt-3.5,paper,healthcare,False
78,78,gpt-3.5,paper,healthcare,False
79,79,gpt-3.5,paper,healthcare,False
80,80,gpt-3.5,paper,healthcare,False
81,81,gpt-3.5,paper,healthcare,True
82,82,gpt-3.5,paper,healthcare,False
83,83,gpt-3.5,paper,healthcare,True
84,84,gpt-3.5,paper,healthcare,True
85,85,gpt-3.5,paper,healthcare,True
86,86,gpt-3.5,paper,healthcare,False
87,0,gpt-3.5,paper,mad,False
88,1,gpt-3.5,paper,mad,True
89,2,gpt-3.5,paper,mad,True
90,3,gpt-3.5,paper,mad,False
91,4,gpt-3.5,paper,mad,True
92,5,gpt-3.5,paper,mad,False
93,6,gpt-3.5,paper,mad,False
94,7,gpt-3.5,paper,mad,False
95,8,gpt-3.5,paper,mad,True
96,9,gpt-3.5,paper,mad,True
97,10,gpt-3.5,paper,mad,False
98,11,gpt-3.5,paper,mad,True
99,12,gpt-3.5,paper,mad,True
100,13,gpt-3.5,paper,mad,False
101,14,gpt-3.5,paper,mad,True
102,15,gpt-3.5,paper,mad,False
103,16,gpt-3.5,paper,mad,True
104,17,gpt-3.5,paper,mad,False
105,18,gpt-3.5,paper,mad,False
106,19,gpt-3.5,paper,mad,False
107,20,gpt-3.5,paper,mad,True
108,21,gpt-3.5,paper,mad,False
109,22,gpt-3.5,paper,mad,True
110,23,gpt-3.5,paper,mad,True
111,24,gpt-3.5,paper,mad,True
112,25,gpt-3.5,paper,mad,False
113,26,gpt-3.5,paper,mad,False
114,27,gpt-3.5,paper,mad,False
115,28,gpt-3.5,paper,mad,True
116,29,gpt-3.5,paper,mad,True
117,30,gpt-3.5,paper,mad,True
118,31,gpt-3.5,paper,mad,True
119,32,gpt-3.5,paper,mad,True
120,33,gpt-3.5,paper,mad,False
121,34,gpt-3.5,paper,mad,False
122,35,gpt-3.5,paper,mad,True
123,36,gpt-3.5,paper,mad,True
124,37,gpt-3.5,paper,mad,True
125,38,gpt-3.5,paper,mad,True
126,39,gpt-3.5,paper,mad,False
127,40,gpt-3.5,paper,mad,True
128,41,gpt-3.5,paper,mad,True
129,42,gpt-3.5,paper,mad,False
130,43,gpt-3.5,paper,mad,False
131,44,gpt-3.5,paper,mad,True
132,45,gpt-3.5,paper,mad,True
133,46,gpt-3.5,paper,mad,True
134,47,gpt-3.5,paper,mad,True
135,48,gpt-3.5,paper,mad,False
136,49,gpt-3.5,paper,mad,True
137,50,gpt-3.5,paper,mad,False
138,51,gpt-3.5,paper,mad,True
139,52,gpt-3.5,paper,mad,True
140,53,gpt-3.5,paper,mad,False
141,54,gpt-3.5,paper,mad,True
142,55,gpt-3.5,paper,mad,True
143,56,gpt-3.5,paper,mad,True
144,57,gpt-3.5,paper,mad,False
145,58,gpt-3.5,paper,mad,True
146,59,gpt-3.5,paper,mad,False
147,60,gpt-3.5,paper,mad,False
148,61,gpt-3.5,paper,mad,True
149,62,gpt-3.5,paper,mad,True
150,63,gpt-3.5,paper,mad,False
151,64,gpt-3.5,paper,mad,False
152,65,gpt-3.5,paper,mad,True
153,66,gpt-3.5,paper,mad,False
154,67,gpt-3.5,paper,mad,False
155,68,gpt-3.5,paper,mad,True
156,69,gpt-3.5,paper,mad,False
157,70,gpt-3.5,paper,mad,True
158,71,gpt-3.5,paper,mad,False
159,72,gpt-3.5,paper,mad,False
160,73,gpt-3.5,paper,mad,True
161,74,gpt-3.5,paper,mad,True
162,75,gpt-3.5,paper,mad,False
163,76,gpt-3.5,paper,mad,True
164,77,gpt-3.5,paper,mad,False
165,78,gpt-3.5,paper,mad,False
166,79,gpt-3.5,paper,mad,False
167,80,gpt-3.5,paper,mad,False
168,81,gpt-3.5,paper,mad,True
169,82,gpt-3.5,paper,mad,False
170,83,gpt-3.5,paper,mad,True
171,84,gpt-3.5,paper,mad,True
172,85,gpt-3.5,paper,mad,True
173,86,gpt-3.5,paper,mad,False
174,0,gpt-3.5,paper,doctor,False
175,1,gpt-3.5,paper,doctor,False
176,2,gpt-3.5,paper,doctor,True
177,3,gpt-3.5,paper,doctor,False
178,4,gpt-3.5,paper,doctor,True
179,5,gpt-3.5,paper,doctor,False
180,6,gpt-3.5,paper,doctor,False
181,7,gpt-3.5,paper,doctor,True
182,8,gpt-3.5,paper,doctor,True
183,9,gpt-3.5,paper,doctor,True
184,10,gpt-3.5,paper,doctor,False
185,11,gpt-3.5,paper,doctor,True
186,12,gpt-3.5,paper,doctor,True
187,13,gpt-3.5,paper,doctor,False
188,14,gpt-3.5,paper,doctor,True
189,15,gpt-3.5,paper,doctor,False
190,16,gpt-3.5,paper,doctor,True
191,17,gpt-3.5,paper,doctor,False
192,18,gpt-3.5,paper,doctor,False
193,19,gpt-3.5,paper,doctor,False
194,20,gpt-3.5,paper,doctor,True
195,21,gpt-3.5,paper,doctor,False
196,22,gpt-3.5,paper,doctor,True
197,23,gpt-3.5,paper,doctor,True
198,24,gpt-3.5,paper,doctor,True
199,25,gpt-3.5,paper,doctor,False
200,26,gpt-3.5,paper,doctor,False
201,27,gpt-3.5,paper,doctor,False
202,28,gpt-3.5,paper,doctor,True
203,29,gpt-3.5,paper,doctor,True
204,30,gpt-3.5,paper,doctor,True
205,31,gpt-3.5,paper,doctor,False
206,32,gpt-3.5,paper,doctor,True
207,33,gpt-3.5,paper,doctor,True
208,34,gpt-3.5,paper,doctor,False
209,35,gpt-3.5,paper,doctor,True
210,36,gpt-3.5,paper,doctor,True
211,37,gpt-3.5,paper,doctor,True
212,38,gpt-3.5,paper,doctor,True
213,39,gpt-3.5,paper,doctor,False
214,40,gpt-3.5,paper,doctor,True
215,41,gpt-3.5,paper,doctor,False
216,42,gpt-3.5,paper,doctor,False
217,43,gpt-3.5,paper,doctor,False
218,44,gpt-3.5,paper,doctor,True
219,45,gpt-3.5,paper,doctor,True
220,46,gpt-3.5,paper,doctor,True
221,47,gpt-3.5,paper,doctor,True
222,48,gpt-3.5,paper,doctor,True
223,49,gpt-3.5,paper,doctor,True
224,50,gpt-3.5,paper,doctor,False
225,51,gpt-3.5,paper,doctor,True
226,52,gpt-3.5,paper,doctor,False
227,53,gpt-3.5,paper,doctor,True
228,54,gpt-3.5,paper,doctor,False
229,55,gpt-3.5,paper,doctor,True
230,56,gpt-3.5,paper,doctor,True
231,57,gpt-3.5,paper,doctor,False
232,58,gpt-3.5,paper,doctor,True
233,59,gpt-3.5,paper,doctor,False
234,60,gpt-3.5,paper,doctor,False
235,61,gpt-3.5,paper,doctor,False
236,62,gpt-3.5,paper,doctor,True
237,63,gpt-3.5,paper,doctor,True
238,64,gpt-3.5,paper,doctor,False
239,65,gpt-3.5,paper,doctor,True
240,66,gpt-3.5,paper,doctor,True
241,67,gpt-3.5,paper,doctor,False
242,68,gpt-3.5,paper,doctor,True
243,69,gpt-3.5,paper,doctor,False
244,70,gpt-3.5,paper,doctor,True
245,71,gpt-3.5,paper,doctor,False
246,72,gpt-3.5,paper,doctor,False
247,73,gpt-3.5,paper,doctor,True
248,74,gpt-3.5,paper,doctor,True
249,75,gpt-3.5,paper,doctor,False
250,76,gpt-3.5,paper,doctor,True
251,77,gpt-3.5,paper,doctor,False
252,78,gpt-3.5,paper,doctor,False
253,79,gpt-3.5,paper,doctor,True
254,80,gpt-3.5,paper,doctor,False
255,81,gpt-3.5,paper,doctor,True
256,82,gpt-3.5,paper,doctor,True
257,83,gpt-3.5,paper,doctor,True
258,84,gpt-3.5,paper,doctor,True
259,85,gpt-3.5,paper,doctor,True
260,86,gpt-3.5,paper,doctor,False
261,0,gpt-3.5,action,healthcare,True
262,1,gpt-3.5,action,healthcare,False
263,2,gpt-3.5,action,healthcare,True
264,3,gpt-3.5,action,healthcare,False
265,4,gpt-3.5,action,healthcare,True
266,5,gpt-3.5,action,healthcare,False
267,6,gpt-3.5,action,healthcare,False
268,7,gpt-3.5,action,healthcare,True
269,8,gpt-3.5,action,healthcare,True
270,9,gpt-3.5,action,healthcare,True
271,10,gpt-3.5,action,healthcare,False
272,11,gpt-3.5,action,healthcare,False
273,12,gpt-3.5,action,healthcare,False
274,13,gpt-3.5,action,healthcare,False
275,14,gpt-3.5,action,healthcare,True
276,15,gpt-3.5,action,healthcare,False
277,16,gpt-3.5,action,healthcare,True
278,17,gpt-3.5,action,healthcare,False
279,18,gpt-3.5,action,healthcare,False
280,19,gpt-3.5,action,healthcare,False
281,20,gpt-3.5,action,healthcare,True
282,21,gpt-3.5,action,healthcare,False
283,22,gpt-3.5,action,healthcare,False
284,23,gpt-3.5,action,healthcare,True
285,24,gpt-3.5,action,healthcare,True
286,25,gpt-3.5,action,healthcare,False
287,26,gpt-3.5,action,healthcare,False
288,27,gpt-3.5,action,healthcare,False
289,28,gpt-3.5,action,healthcare,False
290,29,gpt-3.5,action,healthcare,True
291,30,gpt-3.5,action,healthcare,True
292,31,gpt-3.5,action,healthcare,True
293,32,gpt-3.5,action,healthcare,True
294,33,gpt-3.5,action,healthcare,True
295,34,gpt-3.5,action,healthcare,False
296,35,gpt-3.5,action,healthcare,False
297,36,gpt-3.5,action,healthcare,True
298,37,gpt-3.5,action,healthcare,True
299,38,gpt-3.5,action,healthcare,True
300,39,gpt-3.5,action,healthcare,False
301,40,gpt-3.5,action,healthcare,True
302,41,gpt-3.5,action,healthcare,False
303,42,gpt-3.5,action,healthcare,False
304,43,gpt-3.5,action,healthcare,False
305,44,gpt-3.5,action,healthcare,True
306,45,gpt-3.5,action,healthcare,False
307,46,gpt-3.5,action,healthcare,True
308,47,gpt-3.5,action,healthcare,True
309,48,gpt-3.5,action,healthcare,True
310,49,gpt-3.5,action,healthcare,False
311,50,gpt-3.5,action,healthcare,False
312,51,gpt-3.5,action,healthcare,False
313,52,gpt-3.5,action,healthcare,False
314,53,gpt-3.5,action,healthcare,True
315,54,gpt-3.5,action,healthcare,False
316,55,gpt-3.5,action,healthcare,False
317,56,gpt-3.5,action,healthcare,True
318,57,gpt-3.5,action,healthcare,False
319,58,gpt-3.5,action,healthcare,True
320,59,gpt-3.5,action,healthcare,False
321,60,gpt-3.5,action,healthcare,True
322,61,gpt-3.5,action,healthcare,False
323,62,gpt-3.5,action,healthcare,True
324,63,gpt-3.5,action,healthcare,True
325,64,gpt-3.5,action,healthcare,False
326,65,gpt-3.5,action,healthcare,True
327,66,gpt-3.5,action,healthcare,False
328,67,gpt-3.5,action,healthcare,False
329,68,gpt-3.5,action,healthcare,True
330,69,gpt-3.5,action,healthcare,False
331,70,gpt-3.5,action,healthcare,True
332,71,gpt-3.5,action,healthcare,False
333,72,gpt-3.5,action,healthcare,False
334,73,gpt-3.5,action,healthcare,True
335,74,gpt-3.5,action,healthcare,True
336,75,gpt-3.5,action,healthcare,False
337,76,gpt-3.5,action,healthcare,False
338,77,gpt-3.5,action,healthcare,False
339,78,gpt-3.5,action,healthcare,False
340,79,gpt-3.5,action,healthcare,False
341,80,gpt-3.5,action,healthcare,False
342,81,gpt-3.5,action,healthcare,False
343,82,gpt-3.5,action,healthcare,False
344,83,gpt-3.5,action,healthcare,True
345,84,gpt-3.5,action,healthcare,False
346,85,gpt-3.5,action,healthcare,True
347,86,gpt-3.5,action,healthcare,False
348,0,gpt-3.5,action,mad,False
349,1,gpt-3.5,action,mad,False
350,2,gpt-3.5,action,mad,True
351,3,gpt-3.5,action,mad,False
352,4,gpt-3.5,action,mad,False
353,5,gpt-3.5,action,mad,False
354,6,gpt-3.5,action,mad,False
355,7,gpt-3.5,action,mad,True
356,8,gpt-3.5,action,mad,True
357,9,gpt-3.5,action,mad,True
358,10,gpt-3.5,action,mad,False
359,11,gpt-3.5,action,mad,False
360,12,gpt-3.5,action,mad,True
361,13,gpt-3.5,action,mad,False
362,14,gpt-3.5,action,mad,True
363,15,gpt-3.5,action,mad,False
364,16,gpt-3.5,action,mad,True
365,17,gpt-3.5,action,mad,False
366,18,gpt-3.5,action,mad,False
367,19,gpt-3.5,action,mad,False
368,20,gpt-3.5,action,mad,True
369,21,gpt-3.5,action,mad,False
370,22,gpt-3.5,action,mad,True
371,23,gpt-3.5,action,mad,False
372,24,gpt-3.5,action,mad,True
373,25,gpt-3.5,action,mad,False
374,26,gpt-3.5,action,mad,False
375,27,gpt-3.5,action,mad,False
376,28,gpt-3.5,action,mad,False
377,29,gpt-3.5,action,mad,True
378,30,gpt-3.5,action,mad,True
379,31,gpt-3.5,action,mad,False
380,32,gpt-3.5,action,mad,False
381,33,gpt-3.5,action,mad,False
382,34,gpt-3.5,action,mad,False
383,35,gpt-3.5,action,mad,True
384,36,gpt-3.5,action,mad,True
385,37,gpt-3.5,action,mad,True
386,38,gpt-3.5,action,mad,True
387,39,gpt-3.5,action,mad,False
388,40,gpt-3.5,action,mad,False
389,41,gpt-3.5,action,mad,False
390,42,gpt-3.5,action,mad,False
391,43,gpt-3.5,action,mad,False
392,44,gpt-3.5,action,mad,True
393,45,gpt-3.5,action,mad,False
394,46,gpt-3.5,action,mad,False
395,47,gpt-3.5,action,mad,True
396,48,gpt-3.5,action,mad,True
397,49,gpt-3.5,action,mad,True
398,50,gpt-3.5,action,mad,False
399,51,gpt-3.5,action,mad,False
400,52,gpt-3.5,action,mad,False
401,53,gpt-3.5,action,mad,True
402,54,gpt-3.5,action,mad,False
403,55,gpt-3.5,action,mad,False
404,56,gpt-3.5,action,mad,False
405,57,gpt-3.5,action,mad,False
406,58,gpt-3.5,action,mad,True
407,59,gpt-3.5,action,mad,False
408,60,gpt-3.5,action,mad,False
409,61,gpt-3.5,action,mad,True
410,62,gpt-3.5,action,mad,True
411,63,gpt-3.5,action,mad,False
412,64,gpt-3.5,action,mad,False
413,65,gpt-3.5,action,mad,True
414,66,gpt-3.5,action,mad,True
415,67,gpt-3.5,action,mad,False
416,68,gpt-3.5,action,mad,True
417,69,gpt-3.5,action,mad,False
418,70,gpt-3.5,action,mad,True
419,71,gpt-3.5,action,mad,False
420,72,gpt-3.5,action,mad,False
421,73,gpt-3.5,action,mad,True
422,74,gpt-3.5,action,mad,True
423,75,gpt-3.5,action,mad,False
424,76,gpt-3.5,action,mad,False
425,77,gpt-3.5,action,mad,False
426,78,gpt-3.5,action,mad,False
427,79,gpt-3.5,action,mad,True
428,80,gpt-3.5,action,mad,False
429,81,gpt-3.5,action,mad,False
430,82,gpt-3.5,action,mad,False
431,83,gpt-3.5,action,mad,True
432,84,gpt-3.5,action,mad,True
433,85,gpt-3.5,action,mad,False
434,86,gpt-3.5,action,mad,False
435,0,gpt-3.5,action,doctor,False
436,1,gpt-3.5,action,doctor,False
437,2,gpt-3.5,action,doctor,True
438,3,gpt-3.5,action,doctor,False
439,4,gpt-3.5,action,doctor,False
440,5,gpt-3.5,action,doctor,False
441,6,gpt-3.5,action,doctor,False
442,7,gpt-3.5,action,doctor,True
443,8,gpt-3.5,action,doctor,True
444,9,gpt-3.5,action,doctor,True
445,10,gpt-3.5,action,doctor,False
446,11,gpt-3.5,action,doctor,False
447,12,gpt-3.5,action,doctor,False
448,13,gpt-3.5,action,doctor,False
449,14,gpt-3.5,action,doctor,True
450,15,gpt-3.5,action,doctor,False
451,16,gpt-3.5,action,doctor,True
452,17,gpt-3.5,action,doctor,False
453,18,gpt-3.5,action,doctor,False
454,19,gpt-3.5,action,doctor,False
455,20,gpt-3.5,action,doctor,True
456,21,gpt-3.5,action,doctor,False
457,22,gpt-3.5,action,doctor,False
458,23,gpt-3.5,action,doctor,False
459,24,gpt-3.5,action,doctor,True
460,25,gpt-3.5,action,doctor,True
461,26,gpt-3.5,action,doctor,False
462,27,gpt-3.5,action,doctor,False
463,28,gpt-3.5,action,doctor,False
464,29,gpt-3.5,action,doctor,False
465,30,gpt-3.5,action,doctor,False
466,31,gpt-3.5,action,doctor,False
467,32,gpt-3.5,action,doctor,False
468,33,gpt-3.5,action,doctor,True
469,34,gpt-3.5,action,doctor,False
470,35,gpt-3.5,action,doctor,False
471,36,gpt-3.5,action,doctor,True
472,37,gpt-3.5,action,doctor,True
473,38,gpt-3.5,action,doctor,False
474,39,gpt-3.5,action,doctor,False
475,40,gpt-3.5,action,doctor,False
476,41,gpt-3.5,action,doctor,False
477,42,gpt-3.5,action,doctor,False
478,43,gpt-3.5,action,doctor,False
479,44,gpt-3.5,action,doctor,True
480,45,gpt-3.5,action,doctor,False
481,46,gpt-3.5,action,doctor,False
482,47,gpt-3.5,action,doctor,True
483,48,gpt-3.5,action,doctor,True
484,49,gpt-3.5,action,doctor,True
485,50,gpt-3.5,action,doctor,False
486,51,gpt-3.5,action,doctor,False
487,52,gpt-3.5,action,doctor,False
488,53,gpt-3.5,action,doctor,True
489,54,gpt-3.5,action,doctor,False
490,55,gpt-3.5,action,doctor,False
491,56,gpt-3.5,action,doctor,True
492,57,gpt-3.5,action,doctor,False
493,58,gpt-3.5,action,doctor,True
494,59,gpt-3.5,action,doctor,False
495,60,gpt-3.5,action,doctor,True
496,61,gpt-3.5,action,doctor,False
497,62,gpt-3.5,action,doctor,False
498,63,gpt-3.5,action,doctor,False
499,64,gpt-3.5,action,doctor,False
500,65,gpt-3.5,action,doctor,False
501,66,gpt-3.5,action,doctor,True
502,67,gpt-3.5,action,doctor,False
503,68,gpt-3.5,action,doctor,True
504,69,gpt-3.5,action,doctor,False
505,70,gpt-3.5,action,doctor,True
506,71,gpt-3.5,action,doctor,False
507,72,gpt-3.5,action,doctor,False
508,73,gpt-3.5,action,doctor,False
509,74,gpt-3.5,action,doctor,False
510,75,gpt-3.5,action,doctor,False
511,76,gpt-3.5,action,doctor,False
512,77,gpt-3.5,action,doctor,False
513,78,gpt-3.5,action,doctor,False
514,79,gpt-3.5,action,doctor,False
515,80,gpt-3.5,action,doctor,False
516,81,gpt-3.5,action,doctor,False
517,82,gpt-3.5,action,doctor,False
518,83,gpt-3.5,action,doctor,True
519,84,gpt-3.5,action,doctor,True
520,85,gpt-3.5,action,doctor,True
521,86,gpt-3.5,action,doctor,False
522,0,gpt-4,paper,healthcare,False
523,1,gpt-4,paper,healthcare,False
524,2,gpt-4,paper,healthcare,True
525,3,gpt-4,paper,healthcare,False
526,4,gpt-4,paper,healthcare,True
527,5,gpt-4,paper,healthcare,False
528,6,gpt-4,paper,healthcare,True
529,7,gpt-4,paper,healthcare,True
530,8,gpt-4,paper,healthcare,True
531,9,gpt-4,paper,healthcare,True
532,10,gpt-4,paper,healthcare,False
533,11,gpt-4,paper,healthcare,False
534,12,gpt-4,paper,healthcare,True
535,13,gpt-4,paper,healthcare,False
536,14,gpt-4,paper,healthcare,False
537,15,gpt-4,paper,healthcare,False
538,16,gpt-4,paper,healthcare,True
539,17,gpt-4,paper,healthcare,False
540,18,gpt-4,paper,healthcare,False
541,19,gpt-4,paper,healthcare,True
542,20,gpt-4,paper,healthcare,True
543,21,gpt-4,paper,healthcare,True
544,22,gpt-4,paper,healthcare,True
545,23,gpt-4,paper,healthcare,True
546,24,gpt-4,paper,healthcare,True
547,25,gpt-4,paper,healthcare,True
548,26,gpt-4,paper,healthcare,True
549,27,gpt-4,paper,healthcare,True
550,28,gpt-4,paper,healthcare,True
551,29,gpt-4,paper,healthcare,True
552,30,gpt-4,paper,healthcare,True
553,31,gpt-4,paper,healthcare,False
554,32,gpt-4,paper,healthcare,True
555,33,gpt-4,paper,healthcare,True
556,34,gpt-4,paper,healthcare,False
557,35,gpt-4,paper,healthcare,True
558,36,gpt-4,paper,healthcare,True
559,37,gpt-4,paper,healthcare,True
560,38,gpt-4,paper,healthcare,False
561,39,gpt-4,paper,healthcare,False
562,40,gpt-4,paper,healthcare,True
563,41,gpt-4,paper,healthcare,False
564,42,gpt-4,paper,healthcare,False
565,43,gpt-4,paper,healthcare,False
566,44,gpt-4,paper,healthcare,True
567,45,gpt-4,paper,healthcare,True
568,46,gpt-4,paper,healthcare,True
569,47,gpt-4,paper,healthcare,True
570,48,gpt-4,paper,healthcare,True
571,49,gpt-4,paper,healthcare,True
572,50,gpt-4,paper,healthcare,True
573,51,gpt-4,paper,healthcare,True
574,52,gpt-4,paper,healthcare,True
575,53,gpt-4,paper,healthcare,True
576,54,gpt-4,paper,healthcare,True
577,55,gpt-4,paper,healthcare,True
578,56,gpt-4,paper,healthcare,False
579,57,gpt-4,paper,healthcare,True
580,58,gpt-4,paper,healthcare,True
581,59,gpt-4,paper,healthcare,True
582,60,gpt-4,paper,healthcare,True
583,61,gpt-4,paper,healthcare,True
584,62,gpt-4,paper,healthcare,True
585,63,gpt-4,paper,healthcare,True
586,64,gpt-4,paper,healthcare,True
587,65,gpt-4,paper,healthcare,True
588,66,gpt-4,paper,healthcare,True
589,67,gpt-4,paper,healthcare,True
590,68,gpt-4,paper,healthcare,True
591,69,gpt-4,paper,healthcare,True
592,70,gpt-4,paper,healthcare,True
593,71,gpt-4,paper,healthcare,False
594,72,gpt-4,paper,healthcare,True
595,73,gpt-4,paper,healthcare,True
596,74,gpt-4,paper,healthcare,True
597,75,gpt-4,paper,healthcare,True
598,76,gpt-4,paper,healthcare,True
599,77,gpt-4,paper,healthcare,False
600,78,gpt-4,paper,healthcare,False
601,79,gpt-4,paper,healthcare,True
602,80,gpt-4,paper,healthcare,False
603,81,gpt-4,paper,healthcare,True
604,82,gpt-4,paper,healthcare,False
605,83,gpt-4,paper,healthcare,True
606,84,gpt-4,paper,healthcare,True
607,85,gpt-4,paper,healthcare,True
608,86,gpt-4,paper,healthcare,False
609,0,gpt-4,paper,mad,False
610,1,gpt-4,paper,mad,False
611,2,gpt-4,paper,mad,True
612,3,gpt-4,paper,mad,False
613,4,gpt-4,paper,mad,True
614,5,gpt-4,paper,mad,False
615,6,gpt-4,paper,mad,True
616,7,gpt-4,paper,mad,True
617,8,gpt-4,paper,mad,True
618,9,gpt-4,paper,mad,True
619,10,gpt-4,paper,mad,False
620,11,gpt-4,paper,mad,False
621,12,gpt-4,paper,mad,True
622,13,gpt-4,paper,mad,False
623,14,gpt-4,paper,mad,False
624,15,gpt-4,paper,mad,False
625,16,gpt-4,paper,mad,True
626,17,gpt-4,paper,mad,False
627,18,gpt-4,paper,mad,False
628,19,gpt-4,paper,mad,True
629,20,gpt-4,paper,mad,True
630,21,gpt-4,paper,mad,True
631,22,gpt-4,paper,mad,True
632,23,gpt-4,paper,mad,True
633,24,gpt-4,paper,mad,True
634,25,gpt-4,paper,mad,True
635,26,gpt-4,paper,mad,True
636,27,gpt-4,paper,mad,False
637,28,gpt-4,paper,mad,False
638,29,gpt-4,paper,mad,False
639,30,gpt-4,paper,mad,True
640,31,gpt-4,paper,mad,False
641,32,gpt-4,paper,mad,True
642,33,gpt-4,paper,mad,True
643,34,gpt-4,paper,mad,False
644,35,gpt-4,paper,mad,True
645,36,gpt-4,paper,mad,True
646,37,gpt-4,paper,mad,True
647,38,gpt-4,paper,mad,False
648,39,gpt-4,paper,mad,False
649,40,gpt-4,paper,mad,True
650,41,gpt-4,paper,mad,False
651,42,gpt-4,paper,mad,False
652,43,gpt-4,paper,mad,False
653,44,gpt-4,paper,mad,True
654,45,gpt-4,paper,mad,True
655,46,gpt-4,paper,mad,True
656,47,gpt-4,paper,mad,True
657,48,gpt-4,paper,mad,True
658,49,gpt-4,paper,mad,True
659,50,gpt-4,paper,mad,False
660,51,gpt-4,paper,mad,True
661,52,gpt-4,paper,mad,True
662,53,gpt-4,paper,mad,True
663,54,gpt-4,paper,mad,True
664,55,gpt-4,paper,mad,True
665,56,gpt-4,paper,mad,False
666,57,gpt-4,paper,mad,False
667,58,gpt-4,paper,mad,True
668,59,gpt-4,paper,mad,True
669,60,gpt-4,paper,mad,True
670,61,gpt-4,paper,mad,False
671,62,gpt-4,paper,mad,True
672,63,gpt-4,paper,mad,True
673,64,gpt-4,paper,mad,False
674,65,gpt-4,paper,mad,True
675,66,gpt-4,paper,mad,True
676,67,gpt-4,paper,mad,True
677,68,gpt-4,paper,mad,True
678,69,gpt-4,paper,mad,True
679,70,gpt-4,paper,mad,True
680,71,gpt-4,paper,mad,False
681,72,gpt-4,paper,mad,True
682,73,gpt-4,paper,mad,True
683,74,gpt-4,paper,mad,True
684,75,gpt-4,paper,mad,False
685,76,gpt-4,paper,mad,True
686,77,gpt-4,paper,mad,False
687,78,gpt-4,paper,mad,False
688,79,gpt-4,paper,mad,True
689,80,gpt-4,paper,mad,False
690,81,gpt-4,paper,mad,True
691,82,gpt-4,paper,mad,False
692,83,gpt-4,paper,mad,True
