,question_id,model,syntax,prompt_type,correct_answer
458,23,gpt-4,paper,utilitarianism,True
459,24,gpt-4,paper,utilitarianism,True
460,25,gpt-4,paper,utilitarianism,True
461,26,gpt-4,paper,utilitarianism,True
462,27,gpt-4,paper,utilitarianism,False
463,28,gpt-4,paper,utilitarianism,False
464,29,gpt-4,paper,utilitarianism,True
465,30,gpt-4,paper,utilitarianism,True
466,31,gpt-4,paper,utilitarianism,True
467,32,gpt-4,paper,utilitarianism,True
468,33,gpt-4,paper,utilitarianism,True
469,34,gpt-4,paper,utilitarianism,False
470,35,gpt-4,paper,utilitarianism,True
471,36,gpt-4,paper,utilitarianism,True
472,37,gpt-4,paper,utilitarianism,True
473,38,gpt-4,paper,utilitarianism,False
474,39,gpt-4,paper,utilitarianism,False
475,40,gpt-4,paper,utilitarianism,True
476,41,gpt-4,paper,utilitarianism,False
477,42,gpt-4,paper,utilitarianism,False
478,43,gpt-4,paper,utilitarianism,False
479,44,gpt-4,paper,utilitarianism,True
480,45,gpt-4,paper,utilitarianism,False
481,46,gpt-4,paper,utilitarianism,True
482,47,gpt-4,paper,utilitarianism,True
483,48,gpt-4,paper,utilitarianism,False
484,49,gpt-4,paper,utilitarianism,True
485,50,gpt-4,paper,utilitarianism,True
486,51,gpt-4,paper,utilitarianism,True
487,52,gpt-4,paper,utilitarianism,True
488,53,gpt-4,paper,utilitarianism,False
489,54,gpt-4,paper,utilitarianism,True
490,55,gpt-4,paper,utilitarianism,True
491,56,gpt-4,paper,utilitarianism,False
492,57,gpt-4,paper,utilitarianism,True
493,58,gpt-4,paper,utilitarianism,True
494,59,gpt-4,paper,utilitarianism,True
495,60,gpt-4,paper,utilitarianism,True
496,61,gpt-4,paper,utilitarianism,False
497,62,gpt-4,paper,utilitarianism,True
498,63,gpt-4,paper,utilitarianism,True
499,64,gpt-4,paper,utilitarianism,False
500,65,gpt-4,paper,utilitarianism,True
501,66,gpt-4,paper,utilitarianism,True
502,67,gpt-4,paper,utilitarianism,True
503,68,gpt-4,paper,utilitarianism,True
504,69,gpt-4,paper,utilitarianism,False
505,70,gpt-4,paper,utilitarianism,True
506,71,gpt-4,paper,utilitarianism,False
507,72,gpt-4,paper,utilitarianism,False
508,73,gpt-4,paper,utilitarianism,True
509,74,gpt-4,paper,utilitarianism,True
510,75,gpt-4,paper,utilitarianism,False
511,76,gpt-4,paper,utilitarianism,True
512,77,gpt-4,paper,utilitarianism,False
513,78,gpt-4,paper,utilitarianism,False
514,79,gpt-4,paper,utilitarianism,True
515,80,gpt-4,paper,utilitarianism,False
516,81,gpt-4,paper,utilitarianism,True
517,82,gpt-4,paper,utilitarianism,False
518,83,gpt-4,paper,utilitarianism,True
519,84,gpt-4,paper,utilitarianism,True
520,85,gpt-4,paper,utilitarianism,True
521,86,gpt-4,paper,utilitarianism,False
522,0,gpt-4,action,no_prompt,False
523,1,gpt-4,action,no_prompt,False
524,2,gpt-4,action,no_prompt,True
525,3,gpt-4,action,no_prompt,False
526,4,gpt-4,action,no_prompt,True
527,5,gpt-4,action,no_prompt,False
528,6,gpt-4,action,no_prompt,True
529,7,gpt-4,action,no_prompt,False
530,8,gpt-4,action,no_prompt,True
531,9,gpt-4,action,no_prompt,True
532,10,gpt-4,action,no_prompt,False
533,11,gpt-4,action,no_prompt,False
534,12,gpt-4,action,no_prompt,True
535,13,gpt-4,action,no_prompt,False
536,14,gpt-4,action,no_prompt,True
537,15,gpt-4,action,no_prompt,False
538,16,gpt-4,action,no_prompt,True
539,17,gpt-4,action,no_prompt,False
540,18,gpt-4,action,no_prompt,False
541,19,gpt-4,action,no_prompt,True
542,20,gpt-4,action,no_prompt,True
543,21,gpt-4,action,no_prompt,True
544,22,gpt-4,action,no_prompt,True
545,23,gpt-4,action,no_prompt,True
546,24,gpt-4,action,no_prompt,True
547,25,gpt-4,action,no_prompt,True
548,26,gpt-4,action,no_prompt,True
549,27,gpt-4,action,no_prompt,False
550,28,gpt-4,action,no_prompt,True
551,29,gpt-4,action,no_prompt,True
552,30,gpt-4,action,no_prompt,True
553,31,gpt-4,action,no_prompt,False
554,32,gpt-4,action,no_prompt,True
555,33,gpt-4,action,no_prompt,True
556,34,gpt-4,action,no_prompt,False
557,35,gpt-4,action,no_prompt,True
558,36,gpt-4,action,no_prompt,True
559,37,gpt-4,action,no_prompt,True
560,38,gpt-4,action,no_prompt,False
561,39,gpt-4,action,no_prompt,False
562,40,gpt-4,action,no_prompt,True
563,41,gpt-4,action,no_prompt,False
564,42,gpt-4,action,no_prompt,False
565,43,gpt-4,action,no_prompt,False
566,44,gpt-4,action,no_prompt,True
567,45,gpt-4,action,no_prompt,True
568,46,gpt-4,action,no_prompt,True
569,47,gpt-4,action,no_prompt,True
570,48,gpt-4,action,no_prompt,True
571,49,gpt-4,action,no_prompt,True
572,50,gpt-4,action,no_prompt,False
573,51,gpt-4,action,no_prompt,True
574,52,gpt-4,action,no_prompt,True
575,53,gpt-4,action,no_prompt,True
576,54,gpt-4,action,no_prompt,True
577,55,gpt-4,action,no_prompt,True
578,56,gpt-4,action,no_prompt,False
579,57,gpt-4,action,no_prompt,True
580,58,gpt-4,action,no_prompt,True
581,59,gpt-4,action,no_prompt,True
582,60,gpt-4,action,no_prompt,True
583,61,gpt-4,action,no_prompt,True
584,62,gpt-4,action,no_prompt,True
585,63,gpt-4,action,no_prompt,True
586,64,gpt-4,action,no_prompt,False
587,65,gpt-4,action,no_prompt,True
588,66,gpt-4,action,no_prompt,False
589,67,gpt-4,action,no_prompt,True
590,68,gpt-4,action,no_prompt,True
591,69,gpt-4,action,no_prompt,True
592,70,gpt-4,action,no_prompt,True
593,71,gpt-4,action,no_prompt,False
594,72,gpt-4,action,no_prompt,False
595,73,gpt-4,action,no_prompt,True
596,74,gpt-4,action,no_prompt,True
597,75,gpt-4,action,no_prompt,True
598,76,gpt-4,action,no_prompt,True
599,77,gpt-4,action,no_prompt,False
600,78,gpt-4,action,no_prompt,False
601,79,gpt-4,action,no_prompt,True
602,80,gpt-4,action,no_prompt,False
603,81,gpt-4,action,no_prompt,True
604,82,gpt-4,action,no_prompt,False
605,83,gpt-4,action,no_prompt,True
606,84,gpt-4,action,no_prompt,True
607,85,gpt-4,action,no_prompt,True
608,86,gpt-4,action,no_prompt,False
609,0,gpt-4,action,deontology,False
610,1,gpt-4,action,deontology,False
611,2,gpt-4,action,deontology,True
612,3,gpt-4,action,deontology,False
613,4,gpt-4,action,deontology,True
614,5,gpt-4,action,deontology,False
615,6,gpt-4,action,deontology,True
616,7,gpt-4,action,deontology,False
617,8,gpt-4,action,deontology,True
618,9,gpt-4,action,deontology,True
619,10,gpt-4,action,deontology,False
620,11,gpt-4,action,deontology,False
621,12,gpt-4,action,deontology,False
622,13,gpt-4,action,deontology,False
623,14,gpt-4,action,deontology,True
624,15,gpt-4,action,deontology,False
625,16,gpt-4,action,deontology,True
626,17,gpt-4,action,deontology,False
627,18,gpt-4,action,deontology,False
628,19,gpt-4,action,deontology,False
629,20,gpt-4,action,deontology,True
630,21,gpt-4,action,deontology,True
631,22,gpt-4,action,deontology,True
632,23,gpt-4,action,deontology,True
633,24,gpt-4,action,deontology,True
634,25,gpt-4,action,deontology,True
635,26,gpt-4,action,deontology,True
636,27,gpt-4,action,deontology,True
637,28,gpt-4,action,deontology,False
638,29,gpt-4,action,deontology,True
639,30,gpt-4,action,deontology,False
640,31,gpt-4,action,deontology,False
641,32,gpt-4,action,deontology,True
642,33,gpt-4,action,deontology,True
643,34,gpt-4,action,deontology,False
644,35,gpt-4,action,deontology,True
645,36,gpt-4,action,deontology,True
646,37,gpt-4,action,deontology,True
647,38,gpt-4,action,deontology,False
648,39,gpt-4,action,deontology,False
649,40,gpt-4,action,deontology,True
650,41,gpt-4,action,deontology,False
651,42,gpt-4,action,deontology,False
652,43,gpt-4,action,deontology,False
653,44,gpt-4,action,deontology,True
654,45,gpt-4,action,deontology,True
655,46,gpt-4,action,deontology,True
656,47,gpt-4,action,deontology,True
657,48,gpt-4,action,deontology,False
658,49,gpt-4,action,deontology,True
659,50,gpt-4,action,deontology,True
660,51,gpt-4,action,deontology,False
661,52,gpt-4,action,deontology,True
662,53,gpt-4,action,deontology,True
663,54,gpt-4,action,deontology,True
664,55,gpt-4,action,deontology,True
665,56,gpt-4,action,deontology,False
666,57,gpt-4,action,deontology,True
667,58,gpt-4,action,deontology,True
668,59,gpt-4,action,deontology,True
669,60,gpt-4,action,deontology,True
670,61,gpt-4,action,deontology,True
671,62,gpt-4,action,deontology,True
672,63,gpt-4,action,deontology,True
673,64,gpt-4,action,deontology,True
674,65,gpt-4,action,deontology,True
675,66,gpt-4,action,deontology,True
676,67,gpt-4,action,deontology,True
677,68,gpt-4,action,deontology,True
678,69,gpt-4,action,deontology,True
679,70,gpt-4,action,deontology,True
680,71,gpt-4,action,deontology,False
681,72,gpt-4,action,deontology,True
682,73,gpt-4,action,deontology,True
683,74,gpt-4,action,deontology,True
684,75,gpt-4,action,deontology,False
685,76,gpt-4,action,deontology,False
686,77,gpt-4,action,deontology,False
687,78,gpt-4,action,deontology,False
688,79,gpt-4,action,deontology,True
689,80,gpt-4,action,deontology,False
690,81,gpt-4,action,deontology,True
691,82,gpt-4,action,deontology,False
692,83,gpt-4,action,deontology,True
693,84,gpt-4,action,deontology,True
694,85,gpt-4,action,deontology,True
695,86,gpt-4,action,deontology,False
696,0,gpt-4,action,utilitarianism,False
697,1,gpt-4,action,utilitarianism,False
698,2,gpt-4,action,utilitarianism,True
699,3,gpt-4,action,utilitarianism,False
700,4,gpt-4,action,utilitarianism,True
701,5,gpt-4,action,utilitarianism,False
702,6,gpt-4,action,utilitarianism,True
703,7,gpt-4,action,utilitarianism,False
704,8,gpt-4,action,utilitarianism,True
705,9,gpt-4,action,utilitarianism,True
706,10,gpt-4,action,utilitarianism,False
707,11,gpt-4,action,utilitarianism,True
708,12,gpt-4,action,utilitarianism,False
709,13,gpt-4,action,utilitarianism,False
710,14,gpt-4,action,utilitarianism,False
711,15,gpt-4,action,utilitarianism,False
712,16,gpt-4,action,utilitarianism,True
713,17,gpt-4,action,utilitarianism,False
714,18,gpt-4,action,utilitarianism,False
715,19,gpt-4,action,utilitarianism,False
716,20,gpt-4,action,utilitarianism,True
717,21,gpt-4,action,utilitarianism,False
718,22,gpt-4,action,utilitarianism,True
719,23,gpt-4,action,utilitarianism,True
720,24,gpt-4,action,utilitarianism,True
721,25,gpt-4,action,utilitarianism,True
722,26,gpt-4,action,utilitarianism,True
723,27,gpt-4,action,utilitarianism,False
724,28,gpt-4,action,utilitarianism,False
725,29,gpt-4,action,utilitarianism,True
726,30,gpt-4,action,utilitarianism,True
727,31,gpt-4,action,utilitarianism,False
728,32,gpt-4,action,utilitarianism,True
729,33,gpt-4,action,utilitarianism,True
730,34,gpt-4,action,utilitarianism,False
731,35,gpt-4,action,utilitarianism,True
732,36,gpt-4,action,utilitarianism,True
733,37,gpt-4,action,utilitarianism,True
734,38,gpt-4,action,utilitarianism,False
735,39,gpt-4,action,utilitarianism,False
736,40,gpt-4,action,utilitarianism,True
737,41,gpt-4,action,utilitarianism,False
738,42,gpt-4,action,utilitarianism,False
739,43,gpt-4,action,utilitarianism,False
740,44,gpt-4,action,utilitarianism,True
741,45,gpt-4,action,utilitarianism,False
742,46,gpt-4,action,utilitarianism,True
743,47,gpt-4,action,utilitarianism,True
744,48,gpt-4,action,utilitarianism,False
745,49,gpt-4,action,utilitarianism,True
746,50,gpt-4,action,utilitarianism,True
747,51,gpt-4,action,utilitarianism,True
748,52,gpt-4,action,utilitarianism,True
749,53,gpt-4,action,utilitarianism,True
750,54,gpt-4,action,utilitarianism,True
751,55,gpt-4,action,utilitarianism,True
752,56,gpt-4,action,utilitarianism,False
753,57,gpt-4,action,utilitarianism,True
754,58,gpt-4,action,utilitarianism,True
755,59,gpt-4,action,utilitarianism,True
756,60,gpt-4,action,utilitarianism,True
757,61,gpt-4,action,utilitarianism,True
758,62,gpt-4,action,utilitarianism,True
759,63,gpt-4,action,utilitarianism,False
760,64,gpt-4,action,utilitarianism,False
761,65,gpt-4,action,utilitarianism,True
762,66,gpt-4,action,utilitarianism,True
763,67,gpt-4,action,utilitarianism,True
764,68,gpt-4,action,utilitarianism,True
765,69,gpt-4,action,utilitarianism,True
766,70,gpt-4,action,utilitarianism,True
767,71,gpt-4,action,utilitarianism,False
768,72,gpt-4,action,utilitarianism,True
769,73,gpt-4,action,utilitarianism,True
770,74,gpt-4,action,utilitarianism,True
771,75,gpt-4,action,utilitarianism,False
772,76,gpt-4,action,utilitarianism,True
773,77,gpt-4,action,utilitarianism,False
774,78,gpt-4,action,utilitarianism,False
775,79,gpt-4,action,utilitarianism,True
776,80,gpt-4,action,utilitarianism,False
777,81,gpt-4,action,utilitarianism,True
778,82,gpt-4,action,utilitarianism,False
779,83,gpt-4,action,utilitarianism,True
780,84,gpt-4,action,utilitarianism,True
781,85,gpt-4,action,utilitarianism,True
782,86,gpt-4,action,utilitarianism,False
783,0,gpt-4,outcome,no_prompt,False
784,1,gpt-4,outcome,no_prompt,False
785,2,gpt-4,outcome,no_prompt,True
786,3,gpt-4,outcome,no_prompt,False
787,4,gpt-4,outcome,no_prompt,True
788,5,gpt-4,outcome,no_prompt,False
789,6,gpt-4,outcome,no_prompt,True
790,7,gpt-4,outcome,no_prompt,False
791,8,gpt-4,outcome,no_prompt,True
792,9,gpt-4,outcome,no_prompt,True
793,10,gpt-4,outcome,no_prompt,False
794,11,gpt-4,outcome,no_prompt,False
795,12,gpt-4,outcome,no_prompt,True
796,13,gpt-4,outcome,no_prompt,False
797,14,gpt-4,outcome,no_prompt,True
798,15,gpt-4,outcome,no_prompt,False
799,16,gpt-4,outcome,no_prompt,True
800,17,gpt-4,outcome,no_prompt,False
801,18,gpt-4,outcome,no_prompt,False
802,19,gpt-4,outcome,no_prompt,False
803,20,gpt-4,outcome,no_prompt,True
804,21,gpt-4,outcome,no_prompt,True
805,22,gpt-4,outcome,no_prompt,True
806,23,gpt-4,outcome,no_prompt,True
807,24,gpt-4,outcome,no_prompt,True
808,25,gpt-4,outcome,no_prompt,True
809,26,gpt-4,outcome,no_prompt,True
810,27,gpt-4,outcome,no_prompt,False
811,28,gpt-4,outcome,no_prompt,True
812,29,gpt-4,outcome,no_prompt,True
813,30,gpt-4,outcome,no_prompt,True
814,31,gpt-4,outcome,no_prompt,False
815,32,gpt-4,outcome,no_prompt,True
816,33,gpt-4,outcome,no_prompt,True
817,34,gpt-4,outcome,no_prompt,False
818,35,gpt-4,outcome,no_prompt,True
819,36,gpt-4,outcome,no_prompt,True
820,37,gpt-4,outcome,no_prompt,True
821,38,gpt-4,outcome,no_prompt,False
822,39,gpt-4,outcome,no_prompt,False
823,40,gpt-4,outcome,no_prompt,True
824,41,gpt-4,outcome,no_prompt,False
825,42,gpt-4,outcome,no_prompt,False
826,43,gpt-4,outcome,no_prompt,False
827,44,gpt-4,outcome,no_prompt,True
828,45,gpt-4,outcome,no_prompt,True
829,46,gpt-4,outcome,no_prompt,True
830,47,gpt-4,outcome,no_prompt,True
831,48,gpt-4,outcome,no_prompt,True
832,49,gpt-4,outcome,no_prompt,True
833,50,gpt-4,outcome,no_prompt,False
834,51,gpt-4,outcome,no_prompt,True
835,52,gpt-4,outcome,no_prompt,True
836,53,gpt-4,outcome,no_prompt,True
837,54,gpt-4,outcome,no_prompt,True
838,55,gpt-4,outcome,no_prompt,True
839,56,gpt-4,outcome,no_prompt,False
840,57,gpt-4,outcome,no_prompt,True
841,58,gpt-4,outcome,no_prompt,True
842,59,gpt-4,outcome,no_prompt,True
843,60,gpt-4,outcome,no_prompt,True
844,61,gpt-4,outcome,no_prompt,True
845,62,gpt-4,outcome,no_prompt,True
846,63,gpt-4,outcome,no_prompt,True
847,64,gpt-4,outcome,no_prompt,False
848,65,gpt-4,outcome,no_prompt,True
849,66,gpt-4,outcome,no_prompt,False
850,67,gpt-4,outcome,no_prompt,True
851,68,gpt-4,outcome,no_prompt,True
852,69,gpt-4,outcome,no_prompt,True
853,70,gpt-4,outcome,no_prompt,True
854,71,gpt-4,outcome,no_prompt,False
855,72,gpt-4,outcome,no_prompt,False
856,73,gpt-4,outcome,no_prompt,True
857,74,gpt-4,outcome,no_prompt,True
858,75,gpt-4,outcome,no_prompt,True
859,76,gpt-4,outcome,no_prompt,True
860,77,gpt-4,outcome,no_prompt,False
861,78,gpt-4,outcome,no_prompt,False
862,79,gpt-4,outcome,no_prompt,True
863,80,gpt-4,outcome,no_prompt,False
864,81,gpt-4,outcome,no_prompt,True
865,82,gpt-4,outcome,no_prompt,False
866,83,gpt-4,outcome,no_prompt,True
867,84,gpt-4,outcome,no_prompt,True
868,85,gpt-4,outcome,no_prompt,True
869,86,gpt-4,outcome,no_prompt,False
870,0,gpt-4,outcome,deontology,False
871,1,gpt-4,outcome,deontology,False
872,2,gpt-4,outcome,deontology,True
873,3,gpt-4,outcome,deontology,False
874,4,gpt-4,outcome,deontology,False
875,5,gpt-4,outcome,deontology,False
876,6,gpt-4,outcome,deontology,True
877,7,gpt-4,outcome,deontology,False
878,8,gpt-4,outcome,deontology,True
879,9,gpt-4,outcome,deontology,True
880,10,gpt-4,outcome,deontology,False
881,11,gpt-4,outcome,deontology,True
882,12,gpt-4,outcome,deontology,False
883,13,gpt-4,outcome,deontology,False
884,14,gpt-4,outcome,deontology,True
885,15,gpt-4,outcome,deontology,False
886,16,gpt-4,outcome,deontology,True
887,17,gpt-4,outcome,deontology,False
888,18,gpt-4,outcome,deontology,False
889,19,gpt-4,outcome,deontology,False
890,20,gpt-4,outcome,deontology,True
891,21,gpt-4,outcome,deontology,True
892,22,gpt-4,outcome,deontology,True
893,23,gpt-4,outcome,deontology,True
894,24,gpt-4,outcome,deontology,True
895,25,gpt-4,outcome,deontology,True
896,26,gpt-4,outcome,deontology,True
897,27,gpt-4,outcome,deontology,True
898,28,gpt-4,outcome,deontology,True
899,29,gpt-4,outcome,deontology,True
900,30,gpt-4,outcome,deontology,False
901,31,gpt-4,outcome,deontology,False
902,32,gpt-4,outcome,deontology,True
903,33,gpt-4,outcome,deontology,True
904,34,gpt-4,outcome,deontology,False
905,35,gpt-4,outcome,deontology,True
906,36,gpt-4,outcome,deontology,True
907,37,gpt-4,outcome,deontology,True
908,38,gpt-4,outcome,deontology,False
909,39,gpt-4,outcome,deontology,False
910,40,gpt-4,outcome,deontology,False
911,41,gpt-4,outcome,deontology,False
912,42,gpt-4,outcome,deontology,False
913,43,gpt-4,outcome,deontology,False
914,44,gpt-4,outcome,deontology,False
915,45,gpt-4,outcome,deontology,False
916,46,gpt-4,outcome,deontology,True
917,47,gpt-4,outcome,deontology,True
918,48,gpt-4,outcome,deontology,False
919,49,gpt-4,outcome,deontology,True
920,50,gpt-4,outcome,deontology,True
921,51,gpt-4,outcome,deontology,True
922,52,gpt-4,outcome,deontology,True
923,53,gpt-4,outcome,deontology,True
924,54,gpt-4,outcome,deontology,True
925,55,gpt-4,outcome,deontology,True
926,56,gpt-4,outcome,deontology,False
927,57,gpt-4,outcome,deontology,True
928,58,gpt-4,outcome,deontology,False
929,59,gpt-4,outcome,deontology,True
930,60,gpt-4,outcome,deontology,True
931,61,gpt-4,outcome,deontology,False
932,62,gpt-4,outcome,deontology,True
933,63,gpt-4,outcome,deontology,True
934,64,gpt-4,outcome,deontology,True
935,65,gpt-4,outcome,deontology,True
936,66,gpt-4,outcome,deontology,True
937,67,gpt-4,outcome,deontology,True
938,68,gpt-4,outcome,deontology,True
939,69,gpt-4,outcome,deontology,True
940,70,gpt-4,outcome,deontology,True
941,71,gpt-4,outcome,deontology,False
942,72,gpt-4,outcome,deontology,True
943,73,gpt-4,outcome,deontology,True
944,74,gpt-4,outcome,deontology,True
