,question_id,model,syntax,prompt_type,correct_answer
597,75,Mistral,paper,deontology,True
598,76,Mistral,paper,deontology,True
599,77,Mistral,paper,deontology,True
600,78,Mistral,paper,deontology,False
601,79,Mistral,paper,deontology,False
602,80,Mistral,paper,deontology,True
603,81,Mistral,paper,deontology,True
604,82,Mistral,paper,deontology,False
605,83,Mistral,paper,deontology,False
606,84,Mistral,paper,deontology,True
607,85,Mistral,paper,deontology,True
608,86,Mistral,paper,deontology,True
609,0,Mistral,paper,utilitarianism,False
610,1,Mistral,paper,utilitarianism,False
611,2,Mistral,paper,utilitarianism,True
612,3,Mistral,paper,utilitarianism,False
613,4,Mistral,paper,utilitarianism,True
614,5,Mistral,paper,utilitarianism,False
615,6,Mistral,paper,utilitarianism,True
616,7,Mistral,paper,utilitarianism,True
617,8,Mistral,paper,utilitarianism,True
618,9,Mistral,paper,utilitarianism,False
619,10,Mistral,paper,utilitarianism,False
620,11,Mistral,paper,utilitarianism,True
621,12,Mistral,paper,utilitarianism,True
622,13,Mistral,paper,utilitarianism,False
623,14,Mistral,paper,utilitarianism,True
624,15,Mistral,paper,utilitarianism,False
625,16,Mistral,paper,utilitarianism,True
626,17,Mistral,paper,utilitarianism,False
627,18,Mistral,paper,utilitarianism,False
628,19,Mistral,paper,utilitarianism,True
629,20,Mistral,paper,utilitarianism,True
630,21,Mistral,paper,utilitarianism,True
631,22,Mistral,paper,utilitarianism,True
632,23,Mistral,paper,utilitarianism,True
633,24,Mistral,paper,utilitarianism,False
634,25,Mistral,paper,utilitarianism,True
635,26,Mistral,paper,utilitarianism,True
636,27,Mistral,paper,utilitarianism,False
637,28,Mistral,paper,utilitarianism,False
638,29,Mistral,paper,utilitarianism,True
639,30,Mistral,paper,utilitarianism,True
640,31,Mistral,paper,utilitarianism,False
641,32,Mistral,paper,utilitarianism,True
642,33,Mistral,paper,utilitarianism,True
643,34,Mistral,paper,utilitarianism,True
644,35,Mistral,paper,utilitarianism,True
645,36,Mistral,paper,utilitarianism,False
646,37,Mistral,paper,utilitarianism,True
647,38,Mistral,paper,utilitarianism,False
648,39,Mistral,paper,utilitarianism,True
649,40,Mistral,paper,utilitarianism,False
650,41,Mistral,paper,utilitarianism,False
651,42,Mistral,paper,utilitarianism,False
652,43,Mistral,paper,utilitarianism,False
653,44,Mistral,paper,utilitarianism,False
654,45,Mistral,paper,utilitarianism,False
655,46,Mistral,paper,utilitarianism,True
656,47,Mistral,paper,utilitarianism,True
657,48,Mistral,paper,utilitarianism,True
658,49,Mistral,paper,utilitarianism,False
659,50,Mistral,paper,utilitarianism,True
660,51,Mistral,paper,utilitarianism,False
661,52,Mistral,paper,utilitarianism,False
662,53,Mistral,paper,utilitarianism,False
663,54,Mistral,paper,utilitarianism,True
664,55,Mistral,paper,utilitarianism,False
665,56,Mistral,paper,utilitarianism,False
666,57,Mistral,paper,utilitarianism,False
667,58,Mistral,paper,utilitarianism,False
668,59,Mistral,paper,utilitarianism,False
669,60,Mistral,paper,utilitarianism,False
670,61,Mistral,paper,utilitarianism,False
671,62,Mistral,paper,utilitarianism,False
672,63,Mistral,paper,utilitarianism,False
673,64,Mistral,paper,utilitarianism,False
674,65,Mistral,paper,utilitarianism,False
675,66,Mistral,paper,utilitarianism,False
676,67,Mistral,paper,utilitarianism,False
677,68,Mistral,paper,utilitarianism,False
678,69,Mistral,paper,utilitarianism,False
679,70,Mistral,paper,utilitarianism,False
680,71,Mistral,paper,utilitarianism,False
681,72,Mistral,paper,utilitarianism,False
682,73,Mistral,paper,utilitarianism,False
683,74,Mistral,paper,utilitarianism,False
684,75,Mistral,paper,utilitarianism,False
685,76,Mistral,paper,utilitarianism,False
686,77,Mistral,paper,utilitarianism,False
687,78,Mistral,paper,utilitarianism,False
688,79,Mistral,paper,utilitarianism,False
689,80,Mistral,paper,utilitarianism,False
690,81,Mistral,paper,utilitarianism,False
691,82,Mistral,paper,utilitarianism,False
692,83,Mistral,paper,utilitarianism,False
693,84,Mistral,paper,utilitarianism,False
694,85,Mistral,paper,utilitarianism,False
695,86,Mistral,paper,utilitarianism,False
696,0,Mistral,paper,no_prompt,False
697,1,Mistral,paper,no_prompt,True
698,2,Mistral,paper,no_prompt,True
699,3,Mistral,paper,no_prompt,True
700,4,Mistral,paper,no_prompt,True
701,5,Mistral,paper,no_prompt,True
702,6,Mistral,paper,no_prompt,True
703,7,Mistral,paper,no_prompt,True
704,8,Mistral,paper,no_prompt,True
705,9,Mistral,paper,no_prompt,True
706,10,Mistral,paper,no_prompt,False
707,11,Mistral,paper,no_prompt,False
708,12,Mistral,paper,no_prompt,False
709,13,Mistral,paper,no_prompt,False
710,14,Mistral,paper,no_prompt,False
711,15,Mistral,paper,no_prompt,True
712,16,Mistral,paper,no_prompt,False
713,17,Mistral,paper,no_prompt,False
714,18,Mistral,paper,no_prompt,False
715,19,Mistral,paper,no_prompt,False
716,20,Mistral,paper,no_prompt,True
717,21,Mistral,paper,no_prompt,False
718,22,Mistral,paper,no_prompt,True
719,23,Mistral,paper,no_prompt,True
720,24,Mistral,paper,no_prompt,True
721,25,Mistral,paper,no_prompt,False
722,26,Mistral,paper,no_prompt,False
723,27,Mistral,paper,no_prompt,False
724,28,Mistral,paper,no_prompt,False
725,29,Mistral,paper,no_prompt,False
726,30,Mistral,paper,no_prompt,False
727,31,Mistral,paper,no_prompt,True
728,32,Mistral,paper,no_prompt,False
729,33,Mistral,paper,no_prompt,False
730,34,Mistral,paper,no_prompt,False
731,35,Mistral,paper,no_prompt,True
732,36,Mistral,paper,no_prompt,True
733,37,Mistral,paper,no_prompt,True
734,38,Mistral,paper,no_prompt,True
735,39,Mistral,paper,no_prompt,False
736,40,Mistral,paper,no_prompt,True
737,41,Mistral,paper,no_prompt,False
738,42,Mistral,paper,no_prompt,False
739,43,Mistral,paper,no_prompt,False
740,44,Mistral,paper,no_prompt,True
741,45,Mistral,paper,no_prompt,False
742,46,Mistral,paper,no_prompt,True
743,47,Mistral,paper,no_prompt,True
744,48,Mistral,paper,no_prompt,True
745,49,Mistral,paper,no_prompt,False
746,50,Mistral,paper,no_prompt,False
747,51,Mistral,paper,no_prompt,False
748,52,Mistral,paper,no_prompt,False
749,53,Mistral,paper,no_prompt,True
750,54,Mistral,paper,no_prompt,True
751,55,Mistral,paper,no_prompt,True
752,56,Mistral,paper,no_prompt,True
753,57,Mistral,paper,no_prompt,False
754,58,Mistral,paper,no_prompt,True
755,59,Mistral,paper,no_prompt,False
756,60,Mistral,paper,no_prompt,False
757,61,Mistral,paper,no_prompt,False
758,62,Mistral,paper,no_prompt,True
759,63,Mistral,paper,no_prompt,False
760,64,Mistral,paper,no_prompt,True
761,65,Mistral,paper,no_prompt,True
762,66,Mistral,paper,no_prompt,True
763,67,Mistral,paper,no_prompt,False
764,68,Mistral,paper,no_prompt,False
765,69,Mistral,paper,no_prompt,False
766,70,Mistral,paper,no_prompt,False
767,71,Mistral,paper,no_prompt,False
768,72,Mistral,paper,no_prompt,False
769,73,Mistral,paper,no_prompt,True
770,74,Mistral,paper,no_prompt,True
771,75,Mistral,paper,no_prompt,True
772,76,Mistral,paper,no_prompt,True
773,77,Mistral,paper,no_prompt,True
774,78,Mistral,paper,no_prompt,False
775,79,Mistral,paper,no_prompt,False
776,80,Mistral,paper,no_prompt,True
777,81,Mistral,paper,no_prompt,True
778,82,Mistral,paper,no_prompt,False
779,83,Mistral,paper,no_prompt,True
780,84,Mistral,paper,no_prompt,True
781,85,Mistral,paper,no_prompt,True
782,86,Mistral,paper,no_prompt,False
