,question_id,model,syntax,prompt_type,correct_answer
381,33,haiku,paper,deontology,True
382,34,haiku,paper,deontology,True
383,35,haiku,paper,deontology,False
384,36,haiku,paper,deontology,True
385,37,haiku,paper,deontology,True
386,38,haiku,paper,deontology,False
387,39,haiku,paper,deontology,False
388,40,haiku,paper,deontology,True
389,41,haiku,paper,deontology,False
390,42,haiku,paper,deontology,True
391,43,haiku,paper,deontology,False
392,44,haiku,paper,deontology,True
393,45,haiku,paper,deontology,True
394,46,haiku,paper,deontology,True
395,47,haiku,paper,deontology,True
396,48,haiku,paper,deontology,False
397,49,haiku,paper,deontology,True
398,50,haiku,paper,deontology,False
399,51,haiku,paper,deontology,False
400,52,haiku,paper,deontology,True
401,53,haiku,paper,deontology,True
402,54,haiku,paper,deontology,True
403,55,haiku,paper,deontology,True
404,56,haiku,paper,deontology,False
405,57,haiku,paper,deontology,True
406,58,haiku,paper,deontology,False
407,59,haiku,paper,deontology,False
408,60,haiku,paper,deontology,True
409,61,haiku,paper,deontology,True
410,62,haiku,paper,deontology,True
411,63,haiku,paper,deontology,False
412,64,haiku,paper,deontology,False
413,65,haiku,paper,deontology,True
414,66,haiku,paper,deontology,True
415,67,haiku,paper,deontology,True
416,68,haiku,paper,deontology,False
417,69,haiku,paper,deontology,False
418,70,haiku,paper,deontology,True
419,71,haiku,paper,deontology,False
420,72,haiku,paper,deontology,False
421,73,haiku,paper,deontology,True
422,74,haiku,paper,deontology,True
423,75,haiku,paper,deontology,False
424,76,haiku,paper,deontology,False
425,77,haiku,paper,deontology,False
426,78,haiku,paper,deontology,False
427,79,haiku,paper,deontology,True
428,80,haiku,paper,deontology,False
429,81,haiku,paper,deontology,True
430,82,haiku,paper,deontology,False
431,83,haiku,paper,deontology,True
432,84,haiku,paper,deontology,True
433,85,haiku,paper,deontology,True
434,86,haiku,paper,deontology,False
435,0,haiku,paper,utilitarianism,False
436,1,haiku,paper,utilitarianism,True
437,2,haiku,paper,utilitarianism,True
438,3,haiku,paper,utilitarianism,False
439,4,haiku,paper,utilitarianism,False
440,5,haiku,paper,utilitarianism,False
441,6,haiku,paper,utilitarianism,True
442,7,haiku,paper,utilitarianism,False
443,8,haiku,paper,utilitarianism,True
444,9,haiku,paper,utilitarianism,True
445,10,haiku,paper,utilitarianism,False
446,11,haiku,paper,utilitarianism,True
447,12,haiku,paper,utilitarianism,True
448,13,haiku,paper,utilitarianism,False
449,14,haiku,paper,utilitarianism,True
450,15,haiku,paper,utilitarianism,True
451,16,haiku,paper,utilitarianism,True
452,17,haiku,paper,utilitarianism,True
453,18,haiku,paper,utilitarianism,False
454,19,haiku,paper,utilitarianism,False
455,20,haiku,paper,utilitarianism,True
456,21,haiku,paper,utilitarianism,False
457,22,haiku,paper,utilitarianism,True
458,23,haiku,paper,utilitarianism,True
459,24,haiku,paper,utilitarianism,True
460,25,haiku,paper,utilitarianism,True
461,26,haiku,paper,utilitarianism,True
462,27,haiku,paper,utilitarianism,True
463,28,haiku,paper,utilitarianism,True
464,29,haiku,paper,utilitarianism,True
465,30,haiku,paper,utilitarianism,True
466,31,haiku,paper,utilitarianism,True
467,32,haiku,paper,utilitarianism,True
468,33,haiku,paper,utilitarianism,True
469,34,haiku,paper,utilitarianism,False
470,35,haiku,paper,utilitarianism,False
471,36,haiku,paper,utilitarianism,True
472,37,haiku,paper,utilitarianism,True
473,38,haiku,paper,utilitarianism,False
474,39,haiku,paper,utilitarianism,False
475,40,haiku,paper,utilitarianism,True
476,41,haiku,paper,utilitarianism,True
477,42,haiku,paper,utilitarianism,False
478,43,haiku,paper,utilitarianism,False
479,44,haiku,paper,utilitarianism,True
480,45,haiku,paper,utilitarianism,True
481,46,haiku,paper,utilitarianism,True
482,47,haiku,paper,utilitarianism,False
483,48,haiku,paper,utilitarianism,False
484,49,haiku,paper,utilitarianism,True
485,50,haiku,paper,utilitarianism,False
486,51,haiku,paper,utilitarianism,False
487,52,haiku,paper,utilitarianism,True
488,53,haiku,paper,utilitarianism,True
489,54,haiku,paper,utilitarianism,True
490,55,haiku,paper,utilitarianism,True
491,56,haiku,paper,utilitarianism,True
492,57,haiku,paper,utilitarianism,True
493,58,haiku,paper,utilitarianism,False
494,59,haiku,paper,utilitarianism,False
495,60,haiku,paper,utilitarianism,True
496,61,haiku,paper,utilitarianism,True
497,62,haiku,paper,utilitarianism,True
498,63,haiku,paper,utilitarianism,False
499,64,haiku,paper,utilitarianism,False
500,65,haiku,paper,utilitarianism,True
501,66,haiku,paper,utilitarianism,True
502,67,haiku,paper,utilitarianism,True
503,68,haiku,paper,utilitarianism,False
504,69,haiku,paper,utilitarianism,False
505,70,haiku,paper,utilitarianism,True
506,71,haiku,paper,utilitarianism,False
507,72,haiku,paper,utilitarianism,True
508,73,haiku,paper,utilitarianism,True
509,74,haiku,paper,utilitarianism,True
510,75,haiku,paper,utilitarianism,False
511,76,haiku,paper,utilitarianism,False
512,77,haiku,paper,utilitarianism,False
513,78,haiku,paper,utilitarianism,False
514,79,haiku,paper,utilitarianism,True
515,80,haiku,paper,utilitarianism,False
516,81,haiku,paper,utilitarianism,True
517,82,haiku,paper,utilitarianism,False
518,83,haiku,paper,utilitarianism,True
519,84,haiku,paper,utilitarianism,True
520,85,haiku,paper,utilitarianism,True
521,86,haiku,paper,utilitarianism,False
522,0,haiku,action,no_prompt,False
523,1,haiku,action,no_prompt,True
524,2,haiku,action,no_prompt,True
525,3,haiku,action,no_prompt,False
526,4,haiku,action,no_prompt,True
527,5,haiku,action,no_prompt,False
528,6,haiku,action,no_prompt,True
529,7,haiku,action,no_prompt,False
530,8,haiku,action,no_prompt,True
531,9,haiku,action,no_prompt,True
532,10,haiku,action,no_prompt,False
533,11,haiku,action,no_prompt,True
534,12,haiku,action,no_prompt,True
535,13,haiku,action,no_prompt,False
536,14,haiku,action,no_prompt,True
537,15,haiku,action,no_prompt,False
538,16,haiku,action,no_prompt,True
539,17,haiku,action,no_prompt,True
540,18,haiku,action,no_prompt,False
541,19,haiku,action,no_prompt,True
542,20,haiku,action,no_prompt,True
543,21,haiku,action,no_prompt,False
544,22,haiku,action,no_prompt,True
545,23,haiku,action,no_prompt,True
546,24,haiku,action,no_prompt,True
547,25,haiku,action,no_prompt,True
548,26,haiku,action,no_prompt,False
549,27,haiku,action,no_prompt,True
550,28,haiku,action,no_prompt,True
551,29,haiku,action,no_prompt,True
552,30,haiku,action,no_prompt,True
553,31,haiku,action,no_prompt,True
554,32,haiku,action,no_prompt,True
555,33,haiku,action,no_prompt,False
556,34,haiku,action,no_prompt,False
557,35,haiku,action,no_prompt,False
558,36,haiku,action,no_prompt,True
559,37,haiku,action,no_prompt,True
560,38,haiku,action,no_prompt,True
561,39,haiku,action,no_prompt,False
562,40,haiku,action,no_prompt,True
563,41,haiku,action,no_prompt,True
564,42,haiku,action,no_prompt,True
565,43,haiku,action,no_prompt,False
566,44,haiku,action,no_prompt,False
567,45,haiku,action,no_prompt,True
568,46,haiku,action,no_prompt,True
569,47,haiku,action,no_prompt,False
570,48,haiku,action,no_prompt,False
571,49,haiku,action,no_prompt,True
572,50,haiku,action,no_prompt,False
573,51,haiku,action,no_prompt,True
574,52,haiku,action,no_prompt,True
575,53,haiku,action,no_prompt,True
576,54,haiku,action,no_prompt,True
577,55,haiku,action,no_prompt,True
578,56,haiku,action,no_prompt,True
579,57,haiku,action,no_prompt,True
580,58,haiku,action,no_prompt,False
581,59,haiku,action,no_prompt,False
582,60,haiku,action,no_prompt,True
583,61,haiku,action,no_prompt,True
584,62,haiku,action,no_prompt,True
585,63,haiku,action,no_prompt,False
586,64,haiku,action,no_prompt,False
587,65,haiku,action,no_prompt,True
588,66,haiku,action,no_prompt,True
589,67,haiku,action,no_prompt,False
590,68,haiku,action,no_prompt,False
591,69,haiku,action,no_prompt,False
592,70,haiku,action,no_prompt,True
593,71,haiku,action,no_prompt,False
594,72,haiku,action,no_prompt,True
595,73,haiku,action,no_prompt,True
596,74,haiku,action,no_prompt,True
597,75,haiku,action,no_prompt,False
598,76,haiku,action,no_prompt,False
599,77,haiku,action,no_prompt,False
600,78,haiku,action,no_prompt,False
601,79,haiku,action,no_prompt,True
602,80,haiku,action,no_prompt,False
603,81,haiku,action,no_prompt,True
604,82,haiku,action,no_prompt,True
605,83,haiku,action,no_prompt,True
606,84,haiku,action,no_prompt,True
607,85,haiku,action,no_prompt,True
608,86,haiku,action,no_prompt,True
609,0,haiku,action,deontology,False
610,1,haiku,action,deontology,True
611,2,haiku,action,deontology,True
612,3,haiku,action,deontology,False
613,4,haiku,action,deontology,True
614,5,haiku,action,deontology,False
615,6,haiku,action,deontology,False
616,7,haiku,action,deontology,False
617,8,haiku,action,deontology,True
618,9,haiku,action,deontology,True
619,10,haiku,action,deontology,False
620,11,haiku,action,deontology,True
621,12,haiku,action,deontology,False
622,13,haiku,action,deontology,False
623,14,haiku,action,deontology,True
624,15,haiku,action,deontology,False
625,16,haiku,action,deontology,True
626,17,haiku,action,deontology,True
627,18,haiku,action,deontology,False
628,19,haiku,action,deontology,False
629,20,haiku,action,deontology,True
630,21,haiku,action,deontology,False
631,22,haiku,action,deontology,True
632,23,haiku,action,deontology,True
633,24,haiku,action,deontology,True
634,25,haiku,action,deontology,True
635,26,haiku,action,deontology,False
636,27,haiku,action,deontology,True
637,28,haiku,action,deontology,True
638,29,haiku,action,deontology,True
639,30,haiku,action,deontology,True
640,31,haiku,action,deontology,True
641,32,haiku,action,deontology,True
642,33,haiku,action,deontology,True
643,34,haiku,action,deontology,False
644,35,haiku,action,deontology,True
645,36,haiku,action,deontology,True
646,37,haiku,action,deontology,True
647,38,haiku,action,deontology,False
648,39,haiku,action,deontology,False
649,40,haiku,action,deontology,True
650,41,haiku,action,deontology,False
651,42,haiku,action,deontology,False
652,43,haiku,action,deontology,False
653,44,haiku,action,deontology,True
654,45,haiku,action,deontology,True
655,46,haiku,action,deontology,True
656,47,haiku,action,deontology,True
657,48,haiku,action,deontology,False
658,49,haiku,action,deontology,True
659,50,haiku,action,deontology,False
660,51,haiku,action,deontology,True
661,52,haiku,action,deontology,True
662,53,haiku,action,deontology,True
663,54,haiku,action,deontology,True
664,55,haiku,action,deontology,True
665,56,haiku,action,deontology,False
666,57,haiku,action,deontology,True
667,58,haiku,action,deontology,False
668,59,haiku,action,deontology,False
669,60,haiku,action,deontology,True
670,61,haiku,action,deontology,True
671,62,haiku,action,deontology,True
672,63,haiku,action,deontology,False
673,64,haiku,action,deontology,False
674,65,haiku,action,deontology,True
675,66,haiku,action,deontology,True
676,67,haiku,action,deontology,False
677,68,haiku,action,deontology,True
678,69,haiku,action,deontology,False
679,70,haiku,action,deontology,True
680,71,haiku,action,deontology,False
681,72,haiku,action,deontology,True
682,73,haiku,action,deontology,True
683,74,haiku,action,deontology,True
684,75,haiku,action,deontology,False
685,76,haiku,action,deontology,False
686,77,haiku,action,deontology,False
687,78,haiku,action,deontology,False
688,79,haiku,action,deontology,True
689,80,haiku,action,deontology,False
690,81,haiku,action,deontology,True
691,82,haiku,action,deontology,False
692,83,haiku,action,deontology,True
693,84,haiku,action,deontology,True
694,85,haiku,action,deontology,True
695,86,haiku,action,deontology,False
696,0,haiku,action,utilitarianism,False
697,1,haiku,action,utilitarianism,True
698,2,haiku,action,utilitarianism,True
699,3,haiku,action,utilitarianism,False
700,4,haiku,action,utilitarianism,False
701,5,haiku,action,utilitarianism,False
702,6,haiku,action,utilitarianism,True
703,7,haiku,action,utilitarianism,False
704,8,haiku,action,utilitarianism,True
705,9,haiku,action,utilitarianism,True
706,10,haiku,action,utilitarianism,False
707,11,haiku,action,utilitarianism,True
708,12,haiku,action,utilitarianism,True
709,13,haiku,action,utilitarianism,False
710,14,haiku,action,utilitarianism,True
711,15,haiku,action,utilitarianism,True
712,16,haiku,action,utilitarianism,True
713,17,haiku,action,utilitarianism,True
714,18,haiku,action,utilitarianism,False
715,19,haiku,action,utilitarianism,False
716,20,haiku,action,utilitarianism,True
717,21,haiku,action,utilitarianism,False
718,22,haiku,action,utilitarianism,True
719,23,haiku,action,utilitarianism,True
720,24,haiku,action,utilitarianism,True
721,25,haiku,action,utilitarianism,True
722,26,haiku,action,utilitarianism,False
723,27,haiku,action,utilitarianism,True
724,28,haiku,action,utilitarianism,True
725,29,haiku,action,utilitarianism,True
726,30,haiku,action,utilitarianism,True
727,31,haiku,action,utilitarianism,True
728,32,haiku,action,utilitarianism,True
729,33,haiku,action,utilitarianism,True
730,34,haiku,action,utilitarianism,False
731,35,haiku,action,utilitarianism,False
732,36,haiku,action,utilitarianism,True
733,37,haiku,action,utilitarianism,True
734,38,haiku,action,utilitarianism,True
735,39,haiku,action,utilitarianism,False
736,40,haiku,action,utilitarianism,True
737,41,haiku,action,utilitarianism,False
738,42,haiku,action,utilitarianism,False
739,43,haiku,action,utilitarianism,False
740,44,haiku,action,utilitarianism,True
741,45,haiku,action,utilitarianism,True
742,46,haiku,action,utilitarianism,True
743,47,haiku,action,utilitarianism,False
744,48,haiku,action,utilitarianism,False
745,49,haiku,action,utilitarianism,True
746,50,haiku,action,utilitarianism,False
747,51,haiku,action,utilitarianism,True
748,52,haiku,action,utilitarianism,True
749,53,haiku,action,utilitarianism,True
750,54,haiku,action,utilitarianism,True
751,55,haiku,action,utilitarianism,True
752,56,haiku,action,utilitarianism,True
753,57,haiku,action,utilitarianism,True
754,58,haiku,action,utilitarianism,False
755,59,haiku,action,utilitarianism,False
756,60,haiku,action,utilitarianism,True
757,61,haiku,action,utilitarianism,True
758,62,haiku,action,utilitarianism,True
759,63,haiku,action,utilitarianism,False
760,64,haiku,action,utilitarianism,True
761,65,haiku,action,utilitarianism,True
762,66,haiku,action,utilitarianism,True
763,67,haiku,action,utilitarianism,False
764,68,haiku,action,utilitarianism,False
765,69,haiku,action,utilitarianism,False
766,70,haiku,action,utilitarianism,True
767,71,haiku,action,utilitarianism,False
768,72,haiku,action,utilitarianism,True
769,73,haiku,action,utilitarianism,True
770,74,haiku,action,utilitarianism,True
771,75,haiku,action,utilitarianism,False
772,76,haiku,action,utilitarianism,False
773,77,haiku,action,utilitarianism,False
774,78,haiku,action,utilitarianism,False
775,79,haiku,action,utilitarianism,True
776,80,haiku,action,utilitarianism,False
777,81,haiku,action,utilitarianism,True
778,82,haiku,action,utilitarianism,False
779,83,haiku,action,utilitarianism,True
780,84,haiku,action,utilitarianism,True
781,85,haiku,action,utilitarianism,True
782,86,haiku,action,utilitarianism,False
783,0,haiku,outcome,no_prompt,False
784,1,haiku,outcome,no_prompt,False
785,2,haiku,outcome,no_prompt,True
786,3,haiku,outcome,no_prompt,False
787,4,haiku,outcome,no_prompt,True
788,5,haiku,outcome,no_prompt,False
789,6,haiku,outcome,no_prompt,True
790,7,haiku,outcome,no_prompt,False
791,8,haiku,outcome,no_prompt,True
792,9,haiku,outcome,no_prompt,True
793,10,haiku,outcome,no_prompt,False
794,11,haiku,outcome,no_prompt,True
795,12,haiku,outcome,no_prompt,True
796,13,haiku,outcome,no_prompt,False
797,14,haiku,outcome,no_prompt,True
798,15,haiku,outcome,no_prompt,True
799,16,haiku,outcome,no_prompt,True
800,17,haiku,outcome,no_prompt,True
801,18,haiku,outcome,no_prompt,False
802,19,haiku,outcome,no_prompt,True
803,20,haiku,outcome,no_prompt,True
804,21,haiku,outcome,no_prompt,False
805,22,haiku,outcome,no_prompt,True
806,23,haiku,outcome,no_prompt,True
807,24,haiku,outcome,no_prompt,True
808,25,haiku,outcome,no_prompt,False
809,26,haiku,outcome,no_prompt,False
810,27,haiku,outcome,no_prompt,True
811,28,haiku,outcome,no_prompt,True
812,29,haiku,outcome,no_prompt,True
813,30,haiku,outcome,no_prompt,True
814,31,haiku,outcome,no_prompt,True
815,32,haiku,outcome,no_prompt,True
816,33,haiku,outcome,no_prompt,False
817,34,haiku,outcome,no_prompt,False
818,35,haiku,outcome,no_prompt,True
819,36,haiku,outcome,no_prompt,True
820,37,haiku,outcome,no_prompt,True
821,38,haiku,outcome,no_prompt,True
822,39,haiku,outcome,no_prompt,False
823,40,haiku,outcome,no_prompt,True
824,41,haiku,outcome,no_prompt,True
825,42,haiku,outcome,no_prompt,True
826,43,haiku,outcome,no_prompt,False
827,44,haiku,outcome,no_prompt,True
828,45,haiku,outcome,no_prompt,True
829,46,haiku,outcome,no_prompt,True
830,47,haiku,outcome,no_prompt,True
831,48,haiku,outcome,no_prompt,False
832,49,haiku,outcome,no_prompt,True
833,50,haiku,outcome,no_prompt,False
834,51,haiku,outcome,no_prompt,True
835,52,haiku,outcome,no_prompt,True
836,53,haiku,outcome,no_prompt,True
837,54,haiku,outcome,no_prompt,True
838,55,haiku,outcome,no_prompt,True
839,56,haiku,outcome,no_prompt,True
840,57,haiku,outcome,no_prompt,True
841,58,haiku,outcome,no_prompt,False
842,59,haiku,outcome,no_prompt,False
843,60,haiku,outcome,no_prompt,True
844,61,haiku,outcome,no_prompt,True
845,62,haiku,outcome,no_prompt,True
846,63,haiku,outcome,no_prompt,False
847,64,haiku,outcome,no_prompt,False
848,65,haiku,outcome,no_prompt,True
849,66,haiku,outcome,no_prompt,False
850,67,haiku,outcome,no_prompt,False
851,68,haiku,outcome,no_prompt,False
852,69,haiku,outcome,no_prompt,False
853,70,haiku,outcome,no_prompt,True
854,71,haiku,outcome,no_prompt,False
855,72,haiku,outcome,no_prompt,True
856,73,haiku,outcome,no_prompt,True
857,74,haiku,outcome,no_prompt,True
858,75,haiku,outcome,no_prompt,True
859,76,haiku,outcome,no_prompt,False
860,77,haiku,outcome,no_prompt,False
861,78,haiku,outcome,no_prompt,False
862,79,haiku,outcome,no_prompt,True
863,80,haiku,outcome,no_prompt,False
864,81,haiku,outcome,no_prompt,True
865,82,haiku,outcome,no_prompt,False
866,83,haiku,outcome,no_prompt,True
867,84,haiku,outcome,no_prompt,True
868,85,haiku,outcome,no_prompt,True
869,86,haiku,outcome,no_prompt,False
870,0,haiku,outcome,deontology,False
871,1,haiku,outcome,deontology,False
872,2,haiku,outcome,deontology,True
873,3,haiku,outcome,deontology,False
874,4,haiku,outcome,deontology,True
875,5,haiku,outcome,deontology,False
876,6,haiku,outcome,deontology,False
877,7,haiku,outcome,deontology,False
878,8,haiku,outcome,deontology,True
879,9,haiku,outcome,deontology,True
880,10,haiku,outcome,deontology,False
881,11,haiku,outcome,deontology,True
882,12,haiku,outcome,deontology,False
883,13,haiku,outcome,deontology,False
884,14,haiku,outcome,deontology,True
885,15,haiku,outcome,deontology,True
886,16,haiku,outcome,deontology,True
887,17,haiku,outcome,deontology,False
888,18,haiku,outcome,deontology,False
889,19,haiku,outcome,deontology,True
890,20,haiku,outcome,deontology,True
891,21,haiku,outcome,deontology,False
892,22,haiku,outcome,deontology,True
893,23,haiku,outcome,deontology,True
894,24,haiku,outcome,deontology,True
895,25,haiku,outcome,deontology,True
896,26,haiku,outcome,deontology,False
897,27,haiku,outcome,deontology,True
898,28,haiku,outcome,deontology,True
899,29,haiku,outcome,deontology,True
900,30,haiku,outcome,deontology,True
901,31,haiku,outcome,deontology,True
902,32,haiku,outcome,deontology,True
903,33,haiku,outcome,deontology,True
904,34,haiku,outcome,deontology,False
905,35,haiku,outcome,deontology,False
906,36,haiku,outcome,deontology,True
907,37,haiku,outcome,deontology,True
908,38,haiku,outcome,deontology,True
909,39,haiku,outcome,deontology,False
910,40,haiku,outcome,deontology,True
911,41,haiku,outcome,deontology,False
912,42,haiku,outcome,deontology,False
913,43,haiku,outcome,deontology,False
914,44,haiku,outcome,deontology,True
915,45,haiku,outcome,deontology,True
916,46,haiku,outcome,deontology,True
917,47,haiku,outcome,deontology,True
918,48,haiku,outcome,deontology,False
919,49,haiku,outcome,deontology,True
920,50,haiku,outcome,deontology,False
921,51,haiku,outcome,deontology,True
922,52,haiku,outcome,deontology,True
923,53,haiku,outcome,deontology,True
924,54,haiku,outcome,deontology,True
925,55,haiku,outcome,deontology,False
926,56,haiku,outcome,deontology,False
927,57,haiku,outcome,deontology,True
928,58,haiku,outcome,deontology,False
929,59,haiku,outcome,deontology,False
930,60,haiku,outcome,deontology,True
931,61,haiku,outcome,deontology,False
932,62,haiku,outcome,deontology,True
933,63,haiku,outcome,deontology,False
934,64,haiku,outcome,deontology,False
935,65,haiku,outcome,deontology,True
936,66,haiku,outcome,deontology,False
937,67,haiku,outcome,deontology,False
938,68,haiku,outcome,deontology,False
939,69,haiku,outcome,deontology,False
940,70,haiku,outcome,deontology,True
941,71,haiku,outcome,deontology,False
942,72,haiku,outcome,deontology,False
943,73,haiku,outcome,deontology,True
944,74,haiku,outcome,deontology,True
945,75,haiku,outcome,deontology,False
946,76,haiku,outcome,deontology,False
947,77,haiku,outcome,deontology,False
948,78,haiku,outcome,deontology,False
949,79,haiku,outcome,deontology,True
950,80,haiku,outcome,deontology,False
951,81,haiku,outcome,deontology,True
952,82,haiku,outcome,deontology,False
953,83,haiku,outcome,deontology,True
954,84,haiku,outcome,deontology,True
955,85,haiku,outcome,deontology,True
956,86,haiku,outcome,deontology,False
957,0,haiku,outcome,utilitarianism,False
958,1,haiku,outcome,utilitarianism,True
959,2,haiku,outcome,utilitarianism,True
960,3,haiku,outcome,utilitarianism,False
961,4,haiku,outcome,utilitarianism,False
962,5,haiku,outcome,utilitarianism,False
963,6,haiku,outcome,utilitarianism,False
964,7,haiku,outcome,utilitarianism,False
965,8,haiku,outcome,utilitarianism,True
966,9,haiku,outcome,utilitarianism,True
967,10,haiku,outcome,utilitarianism,False
968,11,haiku,outcome,utilitarianism,True
969,12,haiku,outcome,utilitarianism,False
970,13,haiku,outcome,utilitarianism,False
971,14,haiku,outcome,utilitarianism,True
972,15,haiku,outcome,utilitarianism,True
973,16,haiku,outcome,utilitarianism,True
974,17,haiku,outcome,utilitarianism,True
975,18,haiku,outcome,utilitarianism,False
976,19,haiku,outcome,utilitarianism,False
977,20,haiku,outcome,utilitarianism,True
978,21,haiku,outcome,utilitarianism,False
979,22,haiku,outcome,utilitarianism,True
980,23,haiku,outcome,utilitarianism,True
981,24,haiku,outcome,utilitarianism,True
982,25,haiku,outcome,utilitarianism,False
983,26,haiku,outcome,utilitarianism,False
984,27,haiku,outcome,utilitarianism,True
985,28,haiku,outcome,utilitarianism,True
986,29,haiku,outcome,utilitarianism,True
987,30,haiku,outcome,utilitarianism,True
988,31,haiku,outcome,utilitarianism,False
989,32,haiku,outcome,utilitarianism,True
990,33,haiku,outcome,utilitarianism,True
991,34,haiku,outcome,utilitarianism,False
992,35,haiku,outcome,utilitarianism,True
993,36,haiku,outcome,utilitarianism,True
994,37,haiku,outcome,utilitarianism,True
995,38,haiku,outcome,utilitarianism,False
996,39,haiku,outcome,utilitarianism,False
997,40,haiku,outcome,utilitarianism,True
998,41,haiku,outcome,utilitarianism,True
999,42,haiku,outcome,utilitarianism,False
1000,43,haiku,outcome,utilitarianism,False
1001,44,haiku,outcome,utilitarianism,True
1002,45,haiku,outcome,utilitarianism,True
1003,46,haiku,outcome,utilitarianism,True
1004,47,haiku,outcome,utilitarianism,True
1005,48,haiku,outcome,utilitarianism,False
1006,49,haiku,outcome,utilitarianism,True
1007,50,haiku,outcome,utilitarianism,False
1008,51,haiku,outcome,utilitarianism,True
1009,52,haiku,outcome,utilitarianism,True
1010,53,haiku,outcome,utilitarianism,True
