,Unnamed: 0,question_id,model,syntax,prompt_type,correct_answer
43,304,43,gpt-3.5,paper,no_prompt,False
44,305,44,gpt-3.5,paper,no_prompt,True
45,306,45,gpt-3.5,paper,no_prompt,True
46,307,46,gpt-3.5,paper,no_prompt,False
47,308,47,gpt-3.5,paper,no_prompt,True
48,309,48,gpt-3.5,paper,no_prompt,True
49,310,49,gpt-3.5,paper,no_prompt,False
50,311,50,gpt-3.5,paper,no_prompt,False
51,312,51,gpt-3.5,paper,no_prompt,True
52,313,52,gpt-3.5,paper,no_prompt,False
53,314,53,gpt-3.5,paper,no_prompt,False
54,315,54,gpt-3.5,paper,no_prompt,True
55,316,55,gpt-3.5,paper,no_prompt,True
56,317,56,gpt-3.5,paper,no_prompt,True
57,318,57,gpt-3.5,paper,no_prompt,True
58,319,58,gpt-3.5,paper,no_prompt,True
59,320,59,gpt-3.5,paper,no_prompt,True
60,321,60,gpt-3.5,paper,no_prompt,True
61,322,61,gpt-3.5,paper,no_prompt,True
62,323,62,gpt-3.5,paper,no_prompt,True
63,324,63,gpt-3.5,paper,no_prompt,False
64,325,64,gpt-3.5,paper,no_prompt,False
65,326,65,gpt-3.5,paper,no_prompt,False
66,327,66,gpt-3.5,paper,no_prompt,True
67,328,67,gpt-3.5,paper,no_prompt,True
68,329,68,gpt-3.5,paper,no_prompt,True
69,330,69,gpt-3.5,paper,no_prompt,False
70,331,70,gpt-3.5,paper,no_prompt,True
71,332,71,gpt-3.5,paper,no_prompt,False
72,333,72,gpt-3.5,paper,no_prompt,False
73,334,73,gpt-3.5,paper,no_prompt,True
74,335,74,gpt-3.5,paper,no_prompt,True
75,336,75,gpt-3.5,paper,no_prompt,False
76,337,76,gpt-3.5,paper,no_prompt,True
77,338,77,gpt-3.5,paper,no_prompt,False
78,339,78,gpt-3.5,paper,no_prompt,False
79,340,79,gpt-3.5,paper,no_prompt,False
80,341,80,gpt-3.5,paper,no_prompt,False
81,342,81,gpt-3.5,paper,no_prompt,True
82,343,82,gpt-3.5,paper,no_prompt,False
83,344,83,gpt-3.5,paper,no_prompt,True
84,345,84,gpt-3.5,paper,no_prompt,True
85,346,85,gpt-3.5,paper,no_prompt,True
86,347,86,gpt-3.5,paper,no_prompt,False
87,348,0,gpt-3.5,paper,deontology,False
88,349,1,gpt-3.5,paper,deontology,False
89,350,2,gpt-3.5,paper,deontology,False
90,351,3,gpt-3.5,paper,deontology,False
91,352,4,gpt-3.5,paper,deontology,True
92,353,5,gpt-3.5,paper,deontology,False
93,354,6,gpt-3.5,paper,deontology,False
94,355,7,gpt-3.5,paper,deontology,False
95,356,8,gpt-3.5,paper,deontology,True
96,357,9,gpt-3.5,paper,deontology,True
97,358,10,gpt-3.5,paper,deontology,False
98,359,11,gpt-3.5,paper,deontology,False
99,360,12,gpt-3.5,paper,deontology,False
100,361,13,gpt-3.5,paper,deontology,False
101,362,14,gpt-3.5,paper,deontology,True
102,363,15,gpt-3.5,paper,deontology,False
103,364,16,gpt-3.5,paper,deontology,True
104,365,17,gpt-3.5,paper,deontology,False
105,366,18,gpt-3.5,paper,deontology,False
106,367,19,gpt-3.5,paper,deontology,False
107,368,20,gpt-3.5,paper,deontology,True
108,369,21,gpt-3.5,paper,deontology,False
109,370,22,gpt-3.5,paper,deontology,False
110,371,23,gpt-3.5,paper,deontology,True
111,372,24,gpt-3.5,paper,deontology,False
112,373,25,gpt-3.5,paper,deontology,True
113,374,26,gpt-3.5,paper,deontology,False
114,375,27,gpt-3.5,paper,deontology,False
115,376,28,gpt-3.5,paper,deontology,True
116,377,29,gpt-3.5,paper,deontology,True
117,378,30,gpt-3.5,paper,deontology,True
118,379,31,gpt-3.5,paper,deontology,False
119,380,32,gpt-3.5,paper,deontology,True
120,381,33,gpt-3.5,paper,deontology,False
121,382,34,gpt-3.5,paper,deontology,False
122,383,35,gpt-3.5,paper,deontology,False
123,384,36,gpt-3.5,paper,deontology,True
124,385,37,gpt-3.5,paper,deontology,False
125,386,38,gpt-3.5,paper,deontology,True
126,387,39,gpt-3.5,paper,deontology,False
127,388,40,gpt-3.5,paper,deontology,True
128,389,41,gpt-3.5,paper,deontology,False
129,390,42,gpt-3.5,paper,deontology,False
130,391,43,gpt-3.5,paper,deontology,False
131,392,44,gpt-3.5,paper,deontology,True
132,393,45,gpt-3.5,paper,deontology,True
133,394,46,gpt-3.5,paper,deontology,False
134,395,47,gpt-3.5,paper,deontology,True
135,396,48,gpt-3.5,paper,deontology,True
136,397,49,gpt-3.5,paper,deontology,False
137,398,50,gpt-3.5,paper,deontology,True
138,399,51,gpt-3.5,paper,deontology,True
139,400,52,gpt-3.5,paper,deontology,False
140,401,53,gpt-3.5,paper,deontology,True
141,402,54,gpt-3.5,paper,deontology,True
142,403,55,gpt-3.5,paper,deontology,True
143,404,56,gpt-3.5,paper,deontology,False
144,405,57,gpt-3.5,paper,deontology,False
145,406,58,gpt-3.5,paper,deontology,True
146,407,59,gpt-3.5,paper,deontology,True
147,408,60,gpt-3.5,paper,deontology,True
148,409,61,gpt-3.5,paper,deontology,True
149,410,62,gpt-3.5,paper,deontology,True
150,411,63,gpt-3.5,paper,deontology,False
151,412,64,gpt-3.5,paper,deontology,False
152,413,65,gpt-3.5,paper,deontology,True
153,414,66,gpt-3.5,paper,deontology,False
154,415,67,gpt-3.5,paper,deontology,True
155,416,68,gpt-3.5,paper,deontology,True
156,417,69,gpt-3.5,paper,deontology,True
157,418,70,gpt-3.5,paper,deontology,True
158,419,71,gpt-3.5,paper,deontology,False
159,420,72,gpt-3.5,paper,deontology,False
160,421,73,gpt-3.5,paper,deontology,True
161,422,74,gpt-3.5,paper,deontology,False
162,423,75,gpt-3.5,paper,deontology,False
163,424,76,gpt-3.5,paper,deontology,False
164,425,77,gpt-3.5,paper,deontology,False
165,426,78,gpt-3.5,paper,deontology,False
166,427,79,gpt-3.5,paper,deontology,False
167,428,80,gpt-3.5,paper,deontology,False
168,429,81,gpt-3.5,paper,deontology,True
169,430,82,gpt-3.5,paper,deontology,False
170,431,83,gpt-3.5,paper,deontology,True
171,432,84,gpt-3.5,paper,deontology,True
172,433,85,gpt-3.5,paper,deontology,True
173,434,86,gpt-3.5,paper,deontology,False
174,435,0,gpt-3.5,paper,utilitarianism,False
175,436,1,gpt-3.5,paper,utilitarianism,False
176,437,2,gpt-3.5,paper,utilitarianism,True
177,438,3,gpt-3.5,paper,utilitarianism,False
178,439,4,gpt-3.5,paper,utilitarianism,True
179,440,5,gpt-3.5,paper,utilitarianism,False
180,441,6,gpt-3.5,paper,utilitarianism,False
181,442,7,gpt-3.5,paper,utilitarianism,True
182,443,8,gpt-3.5,paper,utilitarianism,True
183,444,9,gpt-3.5,paper,utilitarianism,True
184,445,10,gpt-3.5,paper,utilitarianism,False
185,446,11,gpt-3.5,paper,utilitarianism,True
186,447,12,gpt-3.5,paper,utilitarianism,False
187,448,13,gpt-3.5,paper,utilitarianism,False
188,449,14,gpt-3.5,paper,utilitarianism,False
189,450,15,gpt-3.5,paper,utilitarianism,False
190,451,16,gpt-3.5,paper,utilitarianism,True
191,452,17,gpt-3.5,paper,utilitarianism,False
192,453,18,gpt-3.5,paper,utilitarianism,False
193,454,19,gpt-3.5,paper,utilitarianism,False
194,455,20,gpt-3.5,paper,utilitarianism,True
195,456,21,gpt-3.5,paper,utilitarianism,False
196,457,22,gpt-3.5,paper,utilitarianism,True
197,458,23,gpt-3.5,paper,utilitarianism,True
198,459,24,gpt-3.5,paper,utilitarianism,True
199,460,25,gpt-3.5,paper,utilitarianism,True
200,461,26,gpt-3.5,paper,utilitarianism,False
201,462,27,gpt-3.5,paper,utilitarianism,False
202,463,28,gpt-3.5,paper,utilitarianism,False
203,464,29,gpt-3.5,paper,utilitarianism,True
204,465,30,gpt-3.5,paper,utilitarianism,True
205,466,31,gpt-3.5,paper,utilitarianism,False
206,467,32,gpt-3.5,paper,utilitarianism,True
207,468,33,gpt-3.5,paper,utilitarianism,False
208,469,34,gpt-3.5,paper,utilitarianism,False
209,470,35,gpt-3.5,paper,utilitarianism,True
210,471,36,gpt-3.5,paper,utilitarianism,True
211,472,37,gpt-3.5,paper,utilitarianism,True
212,473,38,gpt-3.5,paper,utilitarianism,False
213,474,39,gpt-3.5,paper,utilitarianism,False
214,475,40,gpt-3.5,paper,utilitarianism,True
215,476,41,gpt-3.5,paper,utilitarianism,False
216,477,42,gpt-3.5,paper,utilitarianism,False
217,478,43,gpt-3.5,paper,utilitarianism,False
218,479,44,gpt-3.5,paper,utilitarianism,True
219,480,45,gpt-3.5,paper,utilitarianism,True
220,481,46,gpt-3.5,paper,utilitarianism,False
221,482,47,gpt-3.5,paper,utilitarianism,True
222,483,48,gpt-3.5,paper,utilitarianism,True
223,484,49,gpt-3.5,paper,utilitarianism,True
224,485,50,gpt-3.5,paper,utilitarianism,False
225,486,51,gpt-3.5,paper,utilitarianism,True
226,487,52,gpt-3.5,paper,utilitarianism,False
227,488,53,gpt-3.5,paper,utilitarianism,True
228,489,54,gpt-3.5,paper,utilitarianism,True
229,490,55,gpt-3.5,paper,utilitarianism,True
230,491,56,gpt-3.5,paper,utilitarianism,True
231,492,57,gpt-3.5,paper,utilitarianism,False
232,493,58,gpt-3.5,paper,utilitarianism,False
233,494,59,gpt-3.5,paper,utilitarianism,False
234,495,60,gpt-3.5,paper,utilitarianism,False
235,496,61,gpt-3.5,paper,utilitarianism,False
236,497,62,gpt-3.5,paper,utilitarianism,False
237,498,63,gpt-3.5,paper,utilitarianism,False
238,499,64,gpt-3.5,paper,utilitarianism,False
239,500,65,gpt-3.5,paper,utilitarianism,True
240,501,66,gpt-3.5,paper,utilitarianism,True
241,502,67,gpt-3.5,paper,utilitarianism,True
242,503,68,gpt-3.5,paper,utilitarianism,False
243,504,69,gpt-3.5,paper,utilitarianism,False
244,505,70,gpt-3.5,paper,utilitarianism,True
245,506,71,gpt-3.5,paper,utilitarianism,False
246,507,72,gpt-3.5,paper,utilitarianism,False
247,508,73,gpt-3.5,paper,utilitarianism,True
248,509,74,gpt-3.5,paper,utilitarianism,True
249,510,75,gpt-3.5,paper,utilitarianism,False
250,511,76,gpt-3.5,paper,utilitarianism,False
251,512,77,gpt-3.5,paper,utilitarianism,False
252,513,78,gpt-3.5,paper,utilitarianism,False
253,514,79,gpt-3.5,paper,utilitarianism,False
254,515,80,gpt-3.5,paper,utilitarianism,False
255,516,81,gpt-3.5,paper,utilitarianism,True
256,517,82,gpt-3.5,paper,utilitarianism,False
257,518,83,gpt-3.5,paper,utilitarianism,True
258,519,84,gpt-3.5,paper,utilitarianism,True
259,520,85,gpt-3.5,paper,utilitarianism,True
260,521,86,gpt-3.5,paper,utilitarianism,False
261,261,0,gpt-4,paper,no_prompt,False
262,262,1,gpt-4,paper,no_prompt,False
263,263,2,gpt-4,paper,no_prompt,True
264,264,3,gpt-4,paper,no_prompt,False
265,265,4,gpt-4,paper,no_prompt,True
266,266,5,gpt-4,paper,no_prompt,False
267,267,6,gpt-4,paper,no_prompt,True
268,268,7,gpt-4,paper,no_prompt,False
269,269,8,gpt-4,paper,no_prompt,True
270,270,9,gpt-4,paper,no_prompt,True
271,271,10,gpt-4,paper,no_prompt,False
272,272,11,gpt-4,paper,no_prompt,True
273,273,12,gpt-4,paper,no_prompt,True
274,274,13,gpt-4,paper,no_prompt,False
275,275,14,gpt-4,paper,no_prompt,True
276,276,15,gpt-4,paper,no_prompt,False
277,277,16,gpt-4,paper,no_prompt,True
278,278,17,gpt-4,paper,no_prompt,False
279,279,18,gpt-4,paper,no_prompt,False
280,280,19,gpt-4,paper,no_prompt,True
281,281,20,gpt-4,paper,no_prompt,True
282,282,21,gpt-4,paper,no_prompt,True
283,283,22,gpt-4,paper,no_prompt,True
284,284,23,gpt-4,paper,no_prompt,True
285,285,24,gpt-4,paper,no_prompt,True
286,286,25,gpt-4,paper,no_prompt,True
287,287,26,gpt-4,paper,no_prompt,True
288,288,27,gpt-4,paper,no_prompt,False
289,289,28,gpt-4,paper,no_prompt,True
290,290,29,gpt-4,paper,no_prompt,True
291,291,30,gpt-4,paper,no_prompt,True
292,292,31,gpt-4,paper,no_prompt,False
293,293,32,gpt-4,paper,no_prompt,True
294,294,33,gpt-4,paper,no_prompt,True
295,295,34,gpt-4,paper,no_prompt,False
296,296,35,gpt-4,paper,no_prompt,True
297,297,36,gpt-4,paper,no_prompt,True
298,298,37,gpt-4,paper,no_prompt,True
299,299,38,gpt-4,paper,no_prompt,False
300,300,39,gpt-4,paper,no_prompt,False
301,301,40,gpt-4,paper,no_prompt,True
302,302,41,gpt-4,paper,no_prompt,False
303,303,42,gpt-4,paper,no_prompt,False
304,304,43,gpt-4,paper,no_prompt,False
305,305,44,gpt-4,paper,no_prompt,True
306,306,45,gpt-4,paper,no_prompt,True
307,307,46,gpt-4,paper,no_prompt,True
308,308,47,gpt-4,paper,no_prompt,True
309,309,48,gpt-4,paper,no_prompt,True
310,310,49,gpt-4,paper,no_prompt,True
311,311,50,gpt-4,paper,no_prompt,False
312,312,51,gpt-4,paper,no_prompt,True
313,313,52,gpt-4,paper,no_prompt,True
314,314,53,gpt-4,paper,no_prompt,True
315,315,54,gpt-4,paper,no_prompt,True
316,316,55,gpt-4,paper,no_prompt,True
317,317,56,gpt-4,paper,no_prompt,False
318,318,57,gpt-4,paper,no_prompt,True
319,319,58,gpt-4,paper,no_prompt,True
320,320,59,gpt-4,paper,no_prompt,True
321,321,60,gpt-4,paper,no_prompt,True
322,322,61,gpt-4,paper,no_prompt,True
323,323,62,gpt-4,paper,no_prompt,True
324,324,63,gpt-4,paper,no_prompt,True
325,325,64,gpt-4,paper,no_prompt,False
326,326,65,gpt-4,paper,no_prompt,True
327,327,66,gpt-4,paper,no_prompt,True
328,328,67,gpt-4,paper,no_prompt,True
329,329,68,gpt-4,paper,no_prompt,True
330,330,69,gpt-4,paper,no_prompt,True
331,331,70,gpt-4,paper,no_prompt,True
332,332,71,gpt-4,paper,no_prompt,False
333,333,72,gpt-4,paper,no_prompt,True
334,334,73,gpt-4,paper,no_prompt,True
335,335,74,gpt-4,paper,no_prompt,True
336,336,75,gpt-4,paper,no_prompt,True
337,337,76,gpt-4,paper,no_prompt,False
338,338,77,gpt-4,paper,no_prompt,False
339,339,78,gpt-4,paper,no_prompt,False
340,340,79,gpt-4,paper,no_prompt,True
341,341,80,gpt-4,paper,no_prompt,False
342,342,81,gpt-4,paper,no_prompt,True
343,343,82,gpt-4,paper,no_prompt,False
344,344,83,gpt-4,paper,no_prompt,True
345,345,84,gpt-4,paper,no_prompt,True
346,346,85,gpt-4,paper,no_prompt,True
347,347,86,gpt-4,paper,no_prompt,False
348,348,0,gpt-4,paper,deontology,False
349,349,1,gpt-4,paper,deontology,False
350,350,2,gpt-4,paper,deontology,True
351,351,3,gpt-4,paper,deontology,False
352,352,4,gpt-4,paper,deontology,True
353,353,5,gpt-4,paper,deontology,False
354,354,6,gpt-4,paper,deontology,True
355,355,7,gpt-4,paper,deontology,False
356,356,8,gpt-4,paper,deontology,True
357,357,9,gpt-4,paper,deontology,True
358,358,10,gpt-4,paper,deontology,False
359,359,11,gpt-4,paper,deontology,False
360,360,12,gpt-4,paper,deontology,False
361,361,13,gpt-4,paper,deontology,False
362,362,14,gpt-4,paper,deontology,True
363,363,15,gpt-4,paper,deontology,False
364,364,16,gpt-4,paper,deontology,True
365,365,17,gpt-4,paper,deontology,False
366,366,18,gpt-4,paper,deontology,False
367,367,19,gpt-4,paper,deontology,False
368,368,20,gpt-4,paper,deontology,True
369,369,21,gpt-4,paper,deontology,True
370,370,22,gpt-4,paper,deontology,True
371,371,23,gpt-4,paper,deontology,True
372,372,24,gpt-4,paper,deontology,True
373,373,25,gpt-4,paper,deontology,True
374,374,26,gpt-4,paper,deontology,True
375,375,27,gpt-4,paper,deontology,False
376,376,28,gpt-4,paper,deontology,False
377,377,29,gpt-4,paper,deontology,True
378,378,30,gpt-4,paper,deontology,True
379,379,31,gpt-4,paper,deontology,False
380,380,32,gpt-4,paper,deontology,True
381,381,33,gpt-4,paper,deontology,True
382,382,34,gpt-4,paper,deontology,False
383,383,35,gpt-4,paper,deontology,True
384,384,36,gpt-4,paper,deontology,True
385,385,37,gpt-4,paper,deontology,True
386,386,38,gpt-4,paper,deontology,False
387,387,39,gpt-4,paper,deontology,False
388,388,40,gpt-4,paper,deontology,True
389,389,41,gpt-4,paper,deontology,False
390,390,42,gpt-4,paper,deontology,False
391,391,43,gpt-4,paper,deontology,False
392,392,44,gpt-4,paper,deontology,True
393,393,45,gpt-4,paper,deontology,False
394,394,46,gpt-4,paper,deontology,True
395,395,47,gpt-4,paper,deontology,True
396,396,48,gpt-4,paper,deontology,False
397,397,49,gpt-4,paper,deontology,True
398,398,50,gpt-4,paper,deontology,True
399,399,51,gpt-4,paper,deontology,True
400,400,52,gpt-4,paper,deontology,True
401,401,53,gpt-4,paper,deontology,False
402,402,54,gpt-4,paper,deontology,True
403,403,55,gpt-4,paper,deontology,True
404,404,56,gpt-4,paper,deontology,False
405,405,57,gpt-4,paper,deontology,True
406,406,58,gpt-4,paper,deontology,False
407,407,59,gpt-4,paper,deontology,True
408,408,60,gpt-4,paper,deontology,True
409,409,61,gpt-4,paper,deontology,True
410,410,62,gpt-4,paper,deontology,True
411,411,63,gpt-4,paper,deontology,True
412,412,64,gpt-4,paper,deontology,True
413,413,65,gpt-4,paper,deontology,True
414,414,66,gpt-4,paper,deontology,True
415,415,67,gpt-4,paper,deontology,True
416,416,68,gpt-4,paper,deontology,True
417,417,69,gpt-4,paper,deontology,True
418,418,70,gpt-4,paper,deontology,True
419,419,71,gpt-4,paper,deontology,False
420,420,72,gpt-4,paper,deontology,True
421,421,73,gpt-4,paper,deontology,True
422,422,74,gpt-4,paper,deontology,True
423,423,75,gpt-4,paper,deontology,False
424,424,76,gpt-4,paper,deontology,True
425,425,77,gpt-4,paper,deontology,False
426,426,78,gpt-4,paper,deontology,False
427,427,79,gpt-4,paper,deontology,True
428,428,80,gpt-4,paper,deontology,False
429,429,81,gpt-4,paper,deontology,True
430,430,82,gpt-4,paper,deontology,False
431,431,83,gpt-4,paper,deontology,True
432,432,84,gpt-4,paper,deontology,False
433,433,85,gpt-4,paper,deontology,True
434,434,86,gpt-4,paper,deontology,False
435,435,0,gpt-4,paper,utilitarianism,False
436,436,1,gpt-4,paper,utilitarianism,False
437,437,2,gpt-4,paper,utilitarianism,True
438,438,3,gpt-4,paper,utilitarianism,False
439,439,4,gpt-4,paper,utilitarianism,True
440,440,5,gpt-4,paper,utilitarianism,False
441,441,6,gpt-4,paper,utilitarianism,True
442,442,7,gpt-4,paper,utilitarianism,False
443,443,8,gpt-4,paper,utilitarianism,True
444,444,9,gpt-4,paper,utilitarianism,True
445,445,10,gpt-4,paper,utilitarianism,False
446,446,11,gpt-4,paper,utilitarianism,True
447,447,12,gpt-4,paper,utilitarianism,True
448,448,13,gpt-4,paper,utilitarianism,False
449,449,14,gpt-4,paper,utilitarianism,False
450,450,15,gpt-4,paper,utilitarianism,False
451,451,16,gpt-4,paper,utilitarianism,True
452,452,17,gpt-4,paper,utilitarianism,False
453,453,18,gpt-4,paper,utilitarianism,False
454,454,19,gpt-4,paper,utilitarianism,False
455,455,20,gpt-4,paper,utilitarianism,True
456,456,21,gpt-4,paper,utilitarianism,False
457,457,22,gpt-4,paper,utilitarianism,True
458,458,23,gpt-4,paper,utilitarianism,True
459,459,24,gpt-4,paper,utilitarianism,True
460,460,25,gpt-4,paper,utilitarianism,True
461,461,26,gpt-4,paper,utilitarianism,True
462,462,27,gpt-4,paper,utilitarianism,False
463,463,28,gpt-4,paper,utilitarianism,False
464,464,29,gpt-4,paper,utilitarianism,True
465,465,30,gpt-4,paper,utilitarianism,True
466,466,31,gpt-4,paper,utilitarianism,True
467,467,32,gpt-4,paper,utilitarianism,True
468,468,33,gpt-4,paper,utilitarianism,True
469,469,34,gpt-4,paper,utilitarianism,False
470,470,35,gpt-4,paper,utilitarianism,True
471,471,36,gpt-4,paper,utilitarianism,True
472,472,37,gpt-4,paper,utilitarianism,True
473,473,38,gpt-4,paper,utilitarianism,False
474,474,39,gpt-4,paper,utilitarianism,False
475,475,40,gpt-4,paper,utilitarianism,True
476,476,41,gpt-4,paper,utilitarianism,False
477,477,42,gpt-4,paper,utilitarianism,False
478,478,43,gpt-4,paper,utilitarianism,False
479,479,44,gpt-4,paper,utilitarianism,True
480,480,45,gpt-4,paper,utilitarianism,False
481,481,46,gpt-4,paper,utilitarianism,True
482,482,47,gpt-4,paper,utilitarianism,True
483,483,48,gpt-4,paper,utilitarianism,False
484,484,49,gpt-4,paper,utilitarianism,True
485,485,50,gpt-4,paper,utilitarianism,True
486,486,51,gpt-4,paper,utilitarianism,True
487,487,52,gpt-4,paper,utilitarianism,True
488,488,53,gpt-4,paper,utilitarianism,False
489,489,54,gpt-4,paper,utilitarianism,True
490,490,55,gpt-4,paper,utilitarianism,True
491,491,56,gpt-4,paper,utilitarianism,False
492,492,57,gpt-4,paper,utilitarianism,True
493,493,58,gpt-4,paper,utilitarianism,True
494,494,59,gpt-4,paper,utilitarianism,True
495,495,60,gpt-4,paper,utilitarianism,True
496,496,61,gpt-4,paper,utilitarianism,False
497,497,62,gpt-4,paper,utilitarianism,True
498,498,63,gpt-4,paper,utilitarianism,True
499,499,64,gpt-4,paper,utilitarianism,False
500,500,65,gpt-4,paper,utilitarianism,True
501,501,66,gpt-4,paper,utilitarianism,True
502,502,67,gpt-4,paper,utilitarianism,True
503,503,68,gpt-4,paper,utilitarianism,True
504,504,69,gpt-4,paper,utilitarianism,False
505,505,70,gpt-4,paper,utilitarianism,True
506,506,71,gpt-4,paper,utilitarianism,False
507,507,72,gpt-4,paper,utilitarianism,False
508,508,73,gpt-4,paper,utilitarianism,True
509,509,74,gpt-4,paper,utilitarianism,True
510,510,75,gpt-4,paper,utilitarianism,False
511,511,76,gpt-4,paper,utilitarianism,True
512,512,77,gpt-4,paper,utilitarianism,False
513,513,78,gpt-4,paper,utilitarianism,False
514,514,79,gpt-4,paper,utilitarianism,True
515,515,80,gpt-4,paper,utilitarianism,False
516,516,81,gpt-4,paper,utilitarianism,True
517,517,82,gpt-4,paper,utilitarianism,False
518,518,83,gpt-4,paper,utilitarianism,True
519,519,84,gpt-4,paper,utilitarianism,True
520,520,85,gpt-4,paper,utilitarianism,True
521,521,86,gpt-4,paper,utilitarianism,False
522,522,0,Mistral,paper,deontology,False
523,523,1,Mistral,paper,deontology,True
524,524,2,Mistral,paper,deontology,False
525,525,3,Mistral,paper,deontology,False
526,526,4,Mistral,paper,deontology,True
527,527,5,Mistral,paper,deontology,False
528,528,6,Mistral,paper,deontology,True
529,529,7,Mistral,paper,deontology,True
530,530,8,Mistral,paper,deontology,True
531,531,9,Mistral,paper,deontology,True
532,532,10,Mistral,paper,deontology,False
533,533,11,Mistral,paper,deontology,True
534,534,12,Mistral,paper,deontology,False
535,535,13,Mistral,paper,deontology,True
536,536,14,Mistral,paper,deontology,True
537,537,15,Mistral,paper,deontology,False
538,538,16,Mistral,paper,deontology,True
539,539,17,Mistral,paper,deontology,False
540,540,18,Mistral,paper,deontology,True
541,541,19,Mistral,paper,deontology,False
542,542,20,Mistral,paper,deontology,True
543,543,21,Mistral,paper,deontology,False
544,544,22,Mistral,paper,deontology,True
545,545,23,Mistral,paper,deontology,True
546,546,24,Mistral,paper,deontology,True
547,547,25,Mistral,paper,deontology,False
548,548,26,Mistral,paper,deontology,True
549,549,27,Mistral,paper,deontology,False
550,550,28,Mistral,paper,deontology,False
551,551,29,Mistral,paper,deontology,True
552,552,30,Mistral,paper,deontology,True
553,553,31,Mistral,paper,deontology,False
554,554,32,Mistral,paper,deontology,True
555,555,33,Mistral,paper,deontology,False
556,556,34,Mistral,paper,deontology,False
557,557,35,Mistral,paper,deontology,True
558,558,36,Mistral,paper,deontology,True
559,559,37,Mistral,paper,deontology,True
560,560,38,Mistral,paper,deontology,False
561,561,39,Mistral,paper,deontology,False
562,562,40,Mistral,paper,deontology,True
563,563,41,Mistral,paper,deontology,False
564,564,42,Mistral,paper,deontology,True
565,565,43,Mistral,paper,deontology,False
566,566,44,Mistral,paper,deontology,True
567,567,45,Mistral,paper,deontology,True
568,568,46,Mistral,paper,deontology,False
569,569,47,Mistral,paper,deontology,True
570,570,48,Mistral,paper,deontology,True
571,571,49,Mistral,paper,deontology,False
572,572,50,Mistral,paper,deontology,False
573,573,51,Mistral,paper,deontology,False
574,574,52,Mistral,paper,deontology,False
575,575,53,Mistral,paper,deontology,False
576,576,54,Mistral,paper,deontology,False
577,577,55,Mistral,paper,deontology,False
578,578,56,Mistral,paper,deontology,False
579,579,57,Mistral,paper,deontology,False
580,580,58,Mistral,paper,deontology,True
581,581,59,Mistral,paper,deontology,True
582,582,60,Mistral,paper,deontology,True
583,583,61,Mistral,paper,deontology,False
584,584,62,Mistral,paper,deontology,True
585,585,63,Mistral,paper,deontology,True
586,586,64,Mistral,paper,deontology,True
587,587,65,Mistral,paper,deontology,True
588,588,66,Mistral,paper,deontology,True
589,589,67,Mistral,paper,deontology,True
590,590,68,Mistral,paper,deontology,True
591,591,69,Mistral,paper,deontology,False
592,592,70,Mistral,paper,deontology,True
593,593,71,Mistral,paper,deontology,False
594,594,72,Mistral,paper,deontology,False
595,595,73,Mistral,paper,deontology,False
596,596,74,Mistral,paper,deontology,True
597,597,75,Mistral,paper,deontology,True
598,598,76,Mistral,paper,deontology,True
599,599,77,Mistral,paper,deontology,True
600,600,78,Mistral,paper,deontology,False
