,question_id,model,syntax,prompt_type,correct_answer
444,9,Mistral,paper,no_prompt,True
445,10,Mistral,paper,no_prompt,False
446,11,Mistral,paper,no_prompt,False
447,12,Mistral,paper,no_prompt,False
448,13,Mistral,paper,no_prompt,False
449,14,Mistral,paper,no_prompt,False
450,15,Mistral,paper,no_prompt,True
451,16,Mistral,paper,no_prompt,False
452,17,Mistral,paper,no_prompt,False
453,18,Mistral,paper,no_prompt,False
454,19,Mistral,paper,no_prompt,False
455,20,Mistral,paper,no_prompt,True
456,21,Mistral,paper,no_prompt,False
457,22,Mistral,paper,no_prompt,True
458,23,Mistral,paper,no_prompt,True
459,24,Mistral,paper,no_prompt,True
460,25,Mistral,paper,no_prompt,False
461,26,Mistral,paper,no_prompt,False
462,27,Mistral,paper,no_prompt,False
463,28,Mistral,paper,no_prompt,False
464,29,Mistral,paper,no_prompt,False
465,30,Mistral,paper,no_prompt,False
466,31,Mistral,paper,no_prompt,True
467,32,Mistral,paper,no_prompt,False
468,33,Mistral,paper,no_prompt,False
469,34,Mistral,paper,no_prompt,False
470,35,Mistral,paper,no_prompt,True
471,36,Mistral,paper,no_prompt,True
472,37,Mistral,paper,no_prompt,True
473,38,Mistral,paper,no_prompt,True
474,39,Mistral,paper,no_prompt,False
475,40,Mistral,paper,no_prompt,True
476,41,Mistral,paper,no_prompt,False
477,42,Mistral,paper,no_prompt,False
478,43,Mistral,paper,no_prompt,False
479,44,Mistral,paper,no_prompt,True
480,45,Mistral,paper,no_prompt,False
481,46,Mistral,paper,no_prompt,True
482,47,Mistral,paper,no_prompt,True
483,48,Mistral,paper,no_prompt,True
484,49,Mistral,paper,no_prompt,False
485,50,Mistral,paper,no_prompt,False
486,51,Mistral,paper,no_prompt,False
487,52,Mistral,paper,no_prompt,False
488,53,Mistral,paper,no_prompt,True
489,54,Mistral,paper,no_prompt,True
490,55,Mistral,paper,no_prompt,True
491,56,Mistral,paper,no_prompt,True
492,57,Mistral,paper,no_prompt,False
493,58,Mistral,paper,no_prompt,True
494,59,Mistral,paper,no_prompt,False
495,60,Mistral,paper,no_prompt,False
496,61,Mistral,paper,no_prompt,False
497,62,Mistral,paper,no_prompt,True
498,63,Mistral,paper,no_prompt,False
499,64,Mistral,paper,no_prompt,True
500,65,Mistral,paper,no_prompt,True
501,66,Mistral,paper,no_prompt,True
502,67,Mistral,paper,no_prompt,False
503,68,Mistral,paper,no_prompt,False
504,69,Mistral,paper,no_prompt,False
505,70,Mistral,paper,no_prompt,False
506,71,Mistral,paper,no_prompt,False
507,72,Mistral,paper,no_prompt,False
508,73,Mistral,paper,no_prompt,True
509,74,Mistral,paper,no_prompt,True
510,75,Mistral,paper,no_prompt,True
511,76,Mistral,paper,no_prompt,True
512,77,Mistral,paper,no_prompt,True
513,78,Mistral,paper,no_prompt,False
514,79,Mistral,paper,no_prompt,False
515,80,Mistral,paper,no_prompt,True
516,81,Mistral,paper,no_prompt,True
517,82,Mistral,paper,no_prompt,False
518,83,Mistral,paper,no_prompt,True
519,84,Mistral,paper,no_prompt,True
520,85,Mistral,paper,no_prompt,True
521,86,Mistral,paper,no_prompt,False
