,question_id,model,syntax,prompt_type,correct_answer
45,45,gpt-3.5,paper,healthcare,False
46,46,gpt-3.5,paper,healthcare,True
47,47,gpt-3.5,paper,healthcare,True
48,48,gpt-3.5,paper,healthcare,True
49,49,gpt-3.5,paper,healthcare,False
50,50,gpt-3.5,paper,healthcare,False
51,51,gpt-3.5,paper,healthcare,True
52,52,gpt-3.5,paper,healthcare,False
53,53,gpt-3.5,paper,healthcare,True
54,54,gpt-3.5,paper,healthcare,True
55,55,gpt-3.5,paper,healthcare,True
56,56,gpt-3.5,paper,healthcare,True
57,57,gpt-3.5,paper,healthcare,False
58,58,gpt-3.5,paper,healthcare,True
59,59,gpt-3.5,paper,healthcare,False
60,60,gpt-3.5,paper,healthcare,True
61,61,gpt-3.5,paper,healthcare,True
62,62,gpt-3.5,paper,healthcare,True
63,63,gpt-3.5,paper,healthcare,True
64,64,gpt-3.5,paper,healthcare,False
65,65,gpt-3.5,paper,healthcare,True
66,66,gpt-3.5,paper,healthcare,False
67,67,gpt-3.5,paper,healthcare,True
68,68,gpt-3.5,paper,healthcare,True
69,69,gpt-3.5,paper,healthcare,False
70,70,gpt-3.5,paper,healthcare,True
71,71,gpt-3.5,paper,healthcare,False
72,72,gpt-3.5,paper,healthcare,False
73,73,gpt-3.5,paper,healthcare,True
74,74,gpt-3.5,paper,healthcare,True
75,75,gpt-3.5,paper,healthcare,False
76,76,gpt-3.5,paper,healthcare,False
77,77,gpt-3.5,paper,healthcare,False
78,78,gpt-3.5,paper,healthcare,False
79,79,gpt-3.5,paper,healthcare,False
80,80,gpt-3.5,paper,healthcare,False
81,81,gpt-3.5,paper,healthcare,True
82,82,gpt-3.5,paper,healthcare,False
83,83,gpt-3.5,paper,healthcare,True
84,84,gpt-3.5,paper,healthcare,True
85,85,gpt-3.5,paper,healthcare,True
86,86,gpt-3.5,paper,healthcare,False
87,0,gpt-3.5,paper,doctor,False
88,1,gpt-3.5,paper,doctor,False
89,2,gpt-3.5,paper,doctor,True
90,3,gpt-3.5,paper,doctor,False
91,4,gpt-3.5,paper,doctor,True
92,5,gpt-3.5,paper,doctor,False
93,6,gpt-3.5,paper,doctor,False
94,7,gpt-3.5,paper,doctor,True
95,8,gpt-3.5,paper,doctor,True
96,9,gpt-3.5,paper,doctor,True
97,10,gpt-3.5,paper,doctor,False
98,11,gpt-3.5,paper,doctor,True
99,12,gpt-3.5,paper,doctor,True
100,13,gpt-3.5,paper,doctor,False
101,14,gpt-3.5,paper,doctor,True
102,15,gpt-3.5,paper,doctor,False
103,16,gpt-3.5,paper,doctor,True
104,17,gpt-3.5,paper,doctor,False
105,18,gpt-3.5,paper,doctor,False
106,19,gpt-3.5,paper,doctor,False
107,20,gpt-3.5,paper,doctor,True
108,21,gpt-3.5,paper,doctor,False
109,22,gpt-3.5,paper,doctor,True
110,23,gpt-3.5,paper,doctor,True
111,24,gpt-3.5,paper,doctor,True
112,25,gpt-3.5,paper,doctor,False
113,26,gpt-3.5,paper,doctor,False
114,27,gpt-3.5,paper,doctor,False
115,28,gpt-3.5,paper,doctor,True
116,29,gpt-3.5,paper,doctor,True
117,30,gpt-3.5,paper,doctor,True
118,31,gpt-3.5,paper,doctor,False
119,32,gpt-3.5,paper,doctor,True
120,33,gpt-3.5,paper,doctor,True
121,34,gpt-3.5,paper,doctor,False
122,35,gpt-3.5,paper,doctor,True
123,36,gpt-3.5,paper,doctor,True
124,37,gpt-3.5,paper,doctor,True
125,38,gpt-3.5,paper,doctor,True
126,39,gpt-3.5,paper,doctor,False
127,40,gpt-3.5,paper,doctor,True
128,41,gpt-3.5,paper,doctor,False
129,42,gpt-3.5,paper,doctor,False
130,43,gpt-3.5,paper,doctor,False
131,44,gpt-3.5,paper,doctor,True
132,45,gpt-3.5,paper,doctor,True
133,46,gpt-3.5,paper,doctor,True
134,47,gpt-3.5,paper,doctor,True
135,48,gpt-3.5,paper,doctor,True
136,49,gpt-3.5,paper,doctor,True
137,50,gpt-3.5,paper,doctor,False
138,51,gpt-3.5,paper,doctor,True
139,52,gpt-3.5,paper,doctor,False
140,53,gpt-3.5,paper,doctor,True
141,54,gpt-3.5,paper,doctor,False
142,55,gpt-3.5,paper,doctor,True
143,56,gpt-3.5,paper,doctor,True
144,57,gpt-3.5,paper,doctor,False
145,58,gpt-3.5,paper,doctor,True
146,59,gpt-3.5,paper,doctor,False
147,60,gpt-3.5,paper,doctor,False
148,61,gpt-3.5,paper,doctor,False
149,62,gpt-3.5,paper,doctor,True
150,63,gpt-3.5,paper,doctor,True
151,64,gpt-3.5,paper,doctor,False
152,65,gpt-3.5,paper,doctor,True
153,66,gpt-3.5,paper,doctor,True
154,67,gpt-3.5,paper,doctor,False
155,68,gpt-3.5,paper,doctor,True
156,69,gpt-3.5,paper,doctor,False
157,70,gpt-3.5,paper,doctor,True
158,71,gpt-3.5,paper,doctor,False
159,72,gpt-3.5,paper,doctor,False
160,73,gpt-3.5,paper,doctor,True
161,74,gpt-3.5,paper,doctor,True
162,75,gpt-3.5,paper,doctor,False
163,76,gpt-3.5,paper,doctor,True
164,77,gpt-3.5,paper,doctor,False
165,78,gpt-3.5,paper,doctor,False
166,79,gpt-3.5,paper,doctor,True
167,80,gpt-3.5,paper,doctor,False
168,81,gpt-3.5,paper,doctor,True
169,82,gpt-3.5,paper,doctor,True
170,83,gpt-3.5,paper,doctor,True
171,84,gpt-3.5,paper,doctor,True
172,85,gpt-3.5,paper,doctor,True
173,86,gpt-3.5,paper,doctor,False
174,0,gpt-3.5,action,healthcare,True
175,1,gpt-3.5,action,healthcare,False
176,2,gpt-3.5,action,healthcare,True
177,3,gpt-3.5,action,healthcare,False
178,4,gpt-3.5,action,healthcare,True
179,5,gpt-3.5,action,healthcare,False
180,6,gpt-3.5,action,healthcare,False
181,7,gpt-3.5,action,healthcare,True
182,8,gpt-3.5,action,healthcare,True
183,9,gpt-3.5,action,healthcare,True
184,10,gpt-3.5,action,healthcare,False
185,11,gpt-3.5,action,healthcare,False
186,12,gpt-3.5,action,healthcare,False
187,13,gpt-3.5,action,healthcare,False
188,14,gpt-3.5,action,healthcare,True
189,15,gpt-3.5,action,healthcare,False
190,16,gpt-3.5,action,healthcare,True
191,17,gpt-3.5,action,healthcare,False
192,18,gpt-3.5,action,healthcare,False
193,19,gpt-3.5,action,healthcare,False
194,20,gpt-3.5,action,healthcare,True
195,21,gpt-3.5,action,healthcare,False
196,22,gpt-3.5,action,healthcare,False
197,23,gpt-3.5,action,healthcare,True
198,24,gpt-3.5,action,healthcare,True
199,25,gpt-3.5,action,healthcare,False
200,26,gpt-3.5,action,healthcare,False
201,27,gpt-3.5,action,healthcare,False
202,28,gpt-3.5,action,healthcare,False
203,29,gpt-3.5,action,healthcare,True
204,30,gpt-3.5,action,healthcare,True
205,31,gpt-3.5,action,healthcare,True
206,32,gpt-3.5,action,healthcare,True
207,33,gpt-3.5,action,healthcare,True
208,34,gpt-3.5,action,healthcare,False
209,35,gpt-3.5,action,healthcare,False
210,36,gpt-3.5,action,healthcare,True
211,37,gpt-3.5,action,healthcare,True
212,38,gpt-3.5,action,healthcare,True
213,39,gpt-3.5,action,healthcare,False
214,40,gpt-3.5,action,healthcare,True
215,41,gpt-3.5,action,healthcare,False
216,42,gpt-3.5,action,healthcare,False
217,43,gpt-3.5,action,healthcare,False
218,44,gpt-3.5,action,healthcare,True
219,45,gpt-3.5,action,healthcare,False
220,46,gpt-3.5,action,healthcare,True
221,47,gpt-3.5,action,healthcare,True
222,48,gpt-3.5,action,healthcare,True
223,49,gpt-3.5,action,healthcare,False
224,50,gpt-3.5,action,healthcare,False
225,51,gpt-3.5,action,healthcare,False
226,52,gpt-3.5,action,healthcare,False
227,53,gpt-3.5,action,healthcare,True
228,54,gpt-3.5,action,healthcare,False
229,55,gpt-3.5,action,healthcare,False
230,56,gpt-3.5,action,healthcare,True
231,57,gpt-3.5,action,healthcare,False
232,58,gpt-3.5,action,healthcare,True
233,59,gpt-3.5,action,healthcare,False
234,60,gpt-3.5,action,healthcare,True
235,61,gpt-3.5,action,healthcare,False
236,62,gpt-3.5,action,healthcare,True
237,63,gpt-3.5,action,healthcare,True
238,64,gpt-3.5,action,healthcare,False
239,65,gpt-3.5,action,healthcare,True
240,66,gpt-3.5,action,healthcare,False
241,67,gpt-3.5,action,healthcare,False
242,68,gpt-3.5,action,healthcare,True
243,69,gpt-3.5,action,healthcare,False
244,70,gpt-3.5,action,healthcare,True
245,71,gpt-3.5,action,healthcare,False
246,72,gpt-3.5,action,healthcare,False
247,73,gpt-3.5,action,healthcare,True
248,74,gpt-3.5,action,healthcare,True
249,75,gpt-3.5,action,healthcare,False
250,76,gpt-3.5,action,healthcare,False
251,77,gpt-3.5,action,healthcare,False
252,78,gpt-3.5,action,healthcare,False
253,79,gpt-3.5,action,healthcare,False
254,80,gpt-3.5,action,healthcare,False
255,81,gpt-3.5,action,healthcare,False
256,82,gpt-3.5,action,healthcare,False
257,83,gpt-3.5,action,healthcare,True
258,84,gpt-3.5,action,healthcare,False
259,85,gpt-3.5,action,healthcare,True
260,86,gpt-3.5,action,healthcare,False
261,0,gpt-3.5,action,doctor,False
262,1,gpt-3.5,action,doctor,False
263,2,gpt-3.5,action,doctor,True
264,3,gpt-3.5,action,doctor,False
265,4,gpt-3.5,action,doctor,False
266,5,gpt-3.5,action,doctor,False
267,6,gpt-3.5,action,doctor,False
268,7,gpt-3.5,action,doctor,True
269,8,gpt-3.5,action,doctor,True
270,9,gpt-3.5,action,doctor,True
271,10,gpt-3.5,action,doctor,False
272,11,gpt-3.5,action,doctor,False
273,12,gpt-3.5,action,doctor,False
274,13,gpt-3.5,action,doctor,False
275,14,gpt-3.5,action,doctor,True
276,15,gpt-3.5,action,doctor,False
277,16,gpt-3.5,action,doctor,True
278,17,gpt-3.5,action,doctor,False
279,18,gpt-3.5,action,doctor,False
280,19,gpt-3.5,action,doctor,False
281,20,gpt-3.5,action,doctor,True
282,21,gpt-3.5,action,doctor,False
283,22,gpt-3.5,action,doctor,False
284,23,gpt-3.5,action,doctor,False
285,24,gpt-3.5,action,doctor,True
286,25,gpt-3.5,action,doctor,True
287,26,gpt-3.5,action,doctor,False
288,27,gpt-3.5,action,doctor,False
289,28,gpt-3.5,action,doctor,False
290,29,gpt-3.5,action,doctor,False
291,30,gpt-3.5,action,doctor,False
292,31,gpt-3.5,action,doctor,False
293,32,gpt-3.5,action,doctor,False
294,33,gpt-3.5,action,doctor,True
295,34,gpt-3.5,action,doctor,False
296,35,gpt-3.5,action,doctor,False
297,36,gpt-3.5,action,doctor,True
298,37,gpt-3.5,action,doctor,True
299,38,gpt-3.5,action,doctor,False
300,39,gpt-3.5,action,doctor,False
301,40,gpt-3.5,action,doctor,False
302,41,gpt-3.5,action,doctor,False
303,42,gpt-3.5,action,doctor,False
304,43,gpt-3.5,action,doctor,False
305,44,gpt-3.5,action,doctor,True
306,45,gpt-3.5,action,doctor,False
307,46,gpt-3.5,action,doctor,False
308,47,gpt-3.5,action,doctor,True
309,48,gpt-3.5,action,doctor,True
310,49,gpt-3.5,action,doctor,True
311,50,gpt-3.5,action,doctor,False
312,51,gpt-3.5,action,doctor,False
313,52,gpt-3.5,action,doctor,False
314,53,gpt-3.5,action,doctor,True
315,54,gpt-3.5,action,doctor,False
316,55,gpt-3.5,action,doctor,False
317,56,gpt-3.5,action,doctor,True
318,57,gpt-3.5,action,doctor,False
319,58,gpt-3.5,action,doctor,True
320,59,gpt-3.5,action,doctor,False
321,60,gpt-3.5,action,doctor,True
322,61,gpt-3.5,action,doctor,False
323,62,gpt-3.5,action,doctor,False
324,63,gpt-3.5,action,doctor,False
325,64,gpt-3.5,action,doctor,False
326,65,gpt-3.5,action,doctor,False
327,66,gpt-3.5,action,doctor,True
328,67,gpt-3.5,action,doctor,False
329,68,gpt-3.5,action,doctor,True
330,69,gpt-3.5,action,doctor,False
331,70,gpt-3.5,action,doctor,True
332,71,gpt-3.5,action,doctor,False
333,72,gpt-3.5,action,doctor,False
334,73,gpt-3.5,action,doctor,False
335,74,gpt-3.5,action,doctor,False
336,75,gpt-3.5,action,doctor,False
337,76,gpt-3.5,action,doctor,False
338,77,gpt-3.5,action,doctor,False
339,78,gpt-3.5,action,doctor,False
340,79,gpt-3.5,action,doctor,False
341,80,gpt-3.5,action,doctor,False
342,81,gpt-3.5,action,doctor,False
343,82,gpt-3.5,action,doctor,False
344,83,gpt-3.5,action,doctor,True
345,84,gpt-3.5,action,doctor,True
346,85,gpt-3.5,action,doctor,True
347,86,gpt-3.5,action,doctor,False
348,0,gpt-4,paper,healthcare,False
349,1,gpt-4,paper,healthcare,False
350,2,gpt-4,paper,healthcare,True
351,3,gpt-4,paper,healthcare,False
352,4,gpt-4,paper,healthcare,True
353,5,gpt-4,paper,healthcare,False
354,6,gpt-4,paper,healthcare,True
355,7,gpt-4,paper,healthcare,True
356,8,gpt-4,paper,healthcare,True
357,9,gpt-4,paper,healthcare,True
358,10,gpt-4,paper,healthcare,False
359,11,gpt-4,paper,healthcare,False
360,12,gpt-4,paper,healthcare,True
361,13,gpt-4,paper,healthcare,False
362,14,gpt-4,paper,healthcare,False
363,15,gpt-4,paper,healthcare,False
364,16,gpt-4,paper,healthcare,True
365,17,gpt-4,paper,healthcare,False
366,18,gpt-4,paper,healthcare,False
367,19,gpt-4,paper,healthcare,True
368,20,gpt-4,paper,healthcare,True
369,21,gpt-4,paper,healthcare,True
370,22,gpt-4,paper,healthcare,True
371,23,gpt-4,paper,healthcare,True
372,24,gpt-4,paper,healthcare,True
373,25,gpt-4,paper,healthcare,True
374,26,gpt-4,paper,healthcare,True
375,27,gpt-4,paper,healthcare,True
376,28,gpt-4,paper,healthcare,True
377,29,gpt-4,paper,healthcare,True
378,30,gpt-4,paper,healthcare,True
379,31,gpt-4,paper,healthcare,False
380,32,gpt-4,paper,healthcare,True
381,33,gpt-4,paper,healthcare,True
382,34,gpt-4,paper,healthcare,False
383,35,gpt-4,paper,healthcare,True
384,36,gpt-4,paper,healthcare,True
385,37,gpt-4,paper,healthcare,True
386,38,gpt-4,paper,healthcare,False
387,39,gpt-4,paper,healthcare,False
388,40,gpt-4,paper,healthcare,True
389,41,gpt-4,paper,healthcare,False
390,42,gpt-4,paper,healthcare,False
391,43,gpt-4,paper,healthcare,False
392,44,gpt-4,paper,healthcare,True
393,45,gpt-4,paper,healthcare,True
394,46,gpt-4,paper,healthcare,True
395,47,gpt-4,paper,healthcare,True
396,48,gpt-4,paper,healthcare,True
397,49,gpt-4,paper,healthcare,True
398,50,gpt-4,paper,healthcare,True
399,51,gpt-4,paper,healthcare,True
400,52,gpt-4,paper,healthcare,True
401,53,gpt-4,paper,healthcare,True
402,54,gpt-4,paper,healthcare,True
403,55,gpt-4,paper,healthcare,True
404,56,gpt-4,paper,healthcare,False
405,57,gpt-4,paper,healthcare,True
406,58,gpt-4,paper,healthcare,True
407,59,gpt-4,paper,healthcare,True
408,60,gpt-4,paper,healthcare,True
409,61,gpt-4,paper,healthcare,True
410,62,gpt-4,paper,healthcare,True
411,63,gpt-4,paper,healthcare,True
412,64,gpt-4,paper,healthcare,True
413,65,gpt-4,paper,healthcare,True
414,66,gpt-4,paper,healthcare,True
415,67,gpt-4,paper,healthcare,True
416,68,gpt-4,paper,healthcare,True
417,69,gpt-4,paper,healthcare,True
418,70,gpt-4,paper,healthcare,True
419,71,gpt-4,paper,healthcare,False
420,72,gpt-4,paper,healthcare,True
421,73,gpt-4,paper,healthcare,True
422,74,gpt-4,paper,healthcare,True
423,75,gpt-4,paper,healthcare,True
424,76,gpt-4,paper,healthcare,True
425,77,gpt-4,paper,healthcare,False
426,78,gpt-4,paper,healthcare,False
427,79,gpt-4,paper,healthcare,True
428,80,gpt-4,paper,healthcare,False
429,81,gpt-4,paper,healthcare,True
430,82,gpt-4,paper,healthcare,False
431,83,gpt-4,paper,healthcare,True
432,84,gpt-4,paper,healthcare,True
433,85,gpt-4,paper,healthcare,True
434,86,gpt-4,paper,healthcare,False
435,0,gpt-4,paper,doctor,False
436,1,gpt-4,paper,doctor,False
437,2,gpt-4,paper,doctor,True
438,3,gpt-4,paper,doctor,False
439,4,gpt-4,paper,doctor,True
440,5,gpt-4,paper,doctor,False
441,6,gpt-4,paper,doctor,True
442,7,gpt-4,paper,doctor,True
443,8,gpt-4,paper,doctor,True
444,9,gpt-4,paper,doctor,True
445,10,gpt-4,paper,doctor,False
446,11,gpt-4,paper,doctor,True
447,12,gpt-4,paper,doctor,True
448,13,gpt-4,paper,doctor,False
449,14,gpt-4,paper,doctor,False
450,15,gpt-4,paper,doctor,False
451,16,gpt-4,paper,doctor,True
452,17,gpt-4,paper,doctor,False
453,18,gpt-4,paper,doctor,False
454,19,gpt-4,paper,doctor,True
455,20,gpt-4,paper,doctor,True
456,21,gpt-4,paper,doctor,True
457,22,gpt-4,paper,doctor,True
458,23,gpt-4,paper,doctor,True
459,24,gpt-4,paper,doctor,True
460,25,gpt-4,paper,doctor,True
461,26,gpt-4,paper,doctor,True
462,27,gpt-4,paper,doctor,False
463,28,gpt-4,paper,doctor,True
464,29,gpt-4,paper,doctor,True
465,30,gpt-4,paper,doctor,True
466,31,gpt-4,paper,doctor,False
467,32,gpt-4,paper,doctor,True
468,33,gpt-4,paper,doctor,False
469,34,gpt-4,paper,doctor,False
470,35,gpt-4,paper,doctor,True
471,36,gpt-4,paper,doctor,True
472,37,gpt-4,paper,doctor,True
473,38,gpt-4,paper,doctor,False
474,39,gpt-4,paper,doctor,False
475,40,gpt-4,paper,doctor,True
476,41,gpt-4,paper,doctor,False
477,42,gpt-4,paper,doctor,False
478,43,gpt-4,paper,doctor,False
479,44,gpt-4,paper,doctor,True
480,45,gpt-4,paper,doctor,True
481,46,gpt-4,paper,doctor,True
482,47,gpt-4,paper,doctor,True
483,48,gpt-4,paper,doctor,True
484,49,gpt-4,paper,doctor,True
485,50,gpt-4,paper,doctor,False
486,51,gpt-4,paper,doctor,True
487,52,gpt-4,paper,doctor,True
488,53,gpt-4,paper,doctor,True
489,54,gpt-4,paper,doctor,True
490,55,gpt-4,paper,doctor,True
491,56,gpt-4,paper,doctor,False
492,57,gpt-4,paper,doctor,True
493,58,gpt-4,paper,doctor,True
494,59,gpt-4,paper,doctor,True
495,60,gpt-4,paper,doctor,True
496,61,gpt-4,paper,doctor,False
497,62,gpt-4,paper,doctor,True
498,63,gpt-4,paper,doctor,True
499,64,gpt-4,paper,doctor,False
500,65,gpt-4,paper,doctor,True
501,66,gpt-4,paper,doctor,True
502,67,gpt-4,paper,doctor,True
503,68,gpt-4,paper,doctor,True
504,69,gpt-4,paper,doctor,True
505,70,gpt-4,paper,doctor,True
506,71,gpt-4,paper,doctor,False
507,72,gpt-4,paper,doctor,True
508,73,gpt-4,paper,doctor,True
509,74,gpt-4,paper,doctor,True
510,75,gpt-4,paper,doctor,True
511,76,gpt-4,paper,doctor,True
512,77,gpt-4,paper,doctor,False
513,78,gpt-4,paper,doctor,False
514,79,gpt-4,paper,doctor,True
515,80,gpt-4,paper,doctor,False
516,81,gpt-4,paper,doctor,True
517,82,gpt-4,paper,doctor,False
518,83,gpt-4,paper,doctor,True
519,84,gpt-4,paper,doctor,True
520,85,gpt-4,paper,doctor,True
521,86,gpt-4,paper,doctor,False
522,0,gpt-4,action,healthcare,False
523,1,gpt-4,action,healthcare,False
524,2,gpt-4,action,healthcare,True
525,3,gpt-4,action,healthcare,False
526,4,gpt-4,action,healthcare,True
527,5,gpt-4,action,healthcare,False
528,6,gpt-4,action,healthcare,True
529,7,gpt-4,action,healthcare,False
530,8,gpt-4,action,healthcare,True
531,9,gpt-4,action,healthcare,True
532,10,gpt-4,action,healthcare,False
533,11,gpt-4,action,healthcare,False
534,12,gpt-4,action,healthcare,True
535,13,gpt-4,action,healthcare,False
536,14,gpt-4,action,healthcare,False
537,15,gpt-4,action,healthcare,False
538,16,gpt-4,action,healthcare,True
539,17,gpt-4,action,healthcare,False
540,18,gpt-4,action,healthcare,False
541,19,gpt-4,action,healthcare,False
542,20,gpt-4,action,healthcare,True
543,21,gpt-4,action,healthcare,True
544,22,gpt-4,action,healthcare,True
545,23,gpt-4,action,healthcare,True
546,24,gpt-4,action,healthcare,True
547,25,gpt-4,action,healthcare,True
548,26,gpt-4,action,healthcare,True
549,27,gpt-4,action,healthcare,False
550,28,gpt-4,action,healthcare,True
551,29,gpt-4,action,healthcare,True
552,30,gpt-4,action,healthcare,True
553,31,gpt-4,action,healthcare,False
554,32,gpt-4,action,healthcare,True
555,33,gpt-4,action,healthcare,True
556,34,gpt-4,action,healthcare,False
557,35,gpt-4,action,healthcare,True
558,36,gpt-4,action,healthcare,True
559,37,gpt-4,action,healthcare,True
560,38,gpt-4,action,healthcare,False
561,39,gpt-4,action,healthcare,False
562,40,gpt-4,action,healthcare,True
563,41,gpt-4,action,healthcare,False
564,42,gpt-4,action,healthcare,False
565,43,gpt-4,action,healthcare,False
566,44,gpt-4,action,healthcare,True
567,45,gpt-4,action,healthcare,True
568,46,gpt-4,action,healthcare,True
569,47,gpt-4,action,healthcare,True
570,48,gpt-4,action,healthcare,True
571,49,gpt-4,action,healthcare,True
572,50,gpt-4,action,healthcare,False
573,51,gpt-4,action,healthcare,True
574,52,gpt-4,action,healthcare,True
575,53,gpt-4,action,healthcare,True
576,54,gpt-4,action,healthcare,True
577,55,gpt-4,action,healthcare,True
578,56,gpt-4,action,healthcare,False
579,57,gpt-4,action,healthcare,True
580,58,gpt-4,action,healthcare,True
581,59,gpt-4,action,healthcare,True
582,60,gpt-4,action,healthcare,True
583,61,gpt-4,action,healthcare,True
584,62,gpt-4,action,healthcare,True
585,63,gpt-4,action,healthcare,True
586,64,gpt-4,action,healthcare,False
587,65,gpt-4,action,healthcare,True
588,66,gpt-4,action,healthcare,True
589,67,gpt-4,action,healthcare,True
590,68,gpt-4,action,healthcare,True
591,69,gpt-4,action,healthcare,True
592,70,gpt-4,action,healthcare,True
593,71,gpt-4,action,healthcare,False
594,72,gpt-4,action,healthcare,True
595,73,gpt-4,action,healthcare,True
596,74,gpt-4,action,healthcare,True
597,75,gpt-4,action,healthcare,True
598,76,gpt-4,action,healthcare,True
599,77,gpt-4,action,healthcare,False
600,78,gpt-4,action,healthcare,False
601,79,gpt-4,action,healthcare,True
602,80,gpt-4,action,healthcare,False
603,81,gpt-4,action,healthcare,True
604,82,gpt-4,action,healthcare,False
605,83,gpt-4,action,healthcare,True
606,84,gpt-4,action,healthcare,True
607,85,gpt-4,action,healthcare,True
608,86,gpt-4,action,healthcare,False
609,0,gpt-4,action,doctor,False
610,1,gpt-4,action,doctor,True
611,2,gpt-4,action,doctor,True
612,3,gpt-4,action,doctor,False
613,4,gpt-4,action,doctor,True
614,5,gpt-4,action,doctor,False
615,6,gpt-4,action,doctor,True
616,7,gpt-4,action,doctor,True
617,8,gpt-4,action,doctor,True
618,9,gpt-4,action,doctor,True
619,10,gpt-4,action,doctor,False
620,11,gpt-4,action,doctor,False
621,12,gpt-4,action,doctor,True
622,13,gpt-4,action,doctor,False
623,14,gpt-4,action,doctor,True
624,15,gpt-4,action,doctor,False
625,16,gpt-4,action,doctor,True
626,17,gpt-4,action,doctor,False
627,18,gpt-4,action,doctor,False
628,19,gpt-4,action,doctor,False
629,20,gpt-4,action,doctor,True
630,21,gpt-4,action,doctor,True
631,22,gpt-4,action,doctor,True
632,23,gpt-4,action,doctor,True
633,24,gpt-4,action,doctor,True
634,25,gpt-4,action,doctor,True
635,26,gpt-4,action,doctor,True
636,27,gpt-4,action,doctor,False
637,28,gpt-4,action,doctor,True
638,29,gpt-4,action,doctor,True
639,30,gpt-4,action,doctor,True
640,31,gpt-4,action,doctor,False
641,32,gpt-4,action,doctor,False
642,33,gpt-4,action,doctor,False
643,34,gpt-4,action,doctor,False
644,35,gpt-4,action,doctor,True
645,36,gpt-4,action,doctor,True
646,37,gpt-4,action,doctor,True
647,38,gpt-4,action,doctor,False
648,39,gpt-4,action,doctor,False
649,40,gpt-4,action,doctor,True
650,41,gpt-4,action,doctor,False
651,42,gpt-4,action,doctor,False
652,43,gpt-4,action,doctor,False
653,44,gpt-4,action,doctor,True
654,45,gpt-4,action,doctor,True
655,46,gpt-4,action,doctor,True
656,47,gpt-4,action,doctor,True
657,48,gpt-4,action,doctor,False
658,49,gpt-4,action,doctor,False
659,50,gpt-4,action,doctor,False
660,51,gpt-4,action,doctor,False
661,52,gpt-4,action,doctor,False
662,53,gpt-4,action,doctor,False
663,54,gpt-4,action,doctor,False
664,55,gpt-4,action,doctor,False
665,56,gpt-4,action,doctor,False
666,57,gpt-4,action,doctor,False
667,58,gpt-4,action,doctor,False
668,59,gpt-4,action,doctor,False
669,60,gpt-4,action,doctor,False
670,61,gpt-4,action,doctor,False
671,62,gpt-4,action,doctor,False
672,63,gpt-4,action,doctor,False
673,64,gpt-4,action,doctor,False
674,65,gpt-4,action,doctor,False
675,66,gpt-4,action,doctor,False
676,67,gpt-4,action,doctor,False
677,68,gpt-4,action,doctor,False
678,69,gpt-4,action,doctor,False
679,70,gpt-4,action,doctor,False
680,71,gpt-4,action,doctor,False
681,72,gpt-4,action,doctor,False
682,73,gpt-4,action,doctor,False
683,74,gpt-4,action,doctor,False
684,75,gpt-4,action,doctor,False
685,76,gpt-4,action,doctor,False
686,77,gpt-4,action,doctor,False
687,78,gpt-4,action,doctor,False
688,79,gpt-4,action,doctor,False
689,80,gpt-4,action,doctor,False
690,81,gpt-4,action,doctor,False
691,82,gpt-4,action,doctor,False
692,83,gpt-4,action,doctor,False
693,84,gpt-4,action,doctor,False
694,85,gpt-4,action,doctor,False
695,86,gpt-4,action,doctor,False
696,0,gpt-3.5,paper,no_prompt,False
