,question_id,model,syntax,prompt_type,correct_answer
45,45,gpt-3.5,paper,healthcare,False
46,46,gpt-3.5,paper,healthcare,True
47,47,gpt-3.5,paper,healthcare,True
48,48,gpt-3.5,paper,healthcare,True
49,49,gpt-3.5,paper,healthcare,False
50,50,gpt-3.5,paper,healthcare,False
51,51,gpt-3.5,paper,healthcare,True
52,52,gpt-3.5,paper,healthcare,False
53,53,gpt-3.5,paper,healthcare,True
54,54,gpt-3.5,paper,healthcare,True
55,55,gpt-3.5,paper,healthcare,True
56,56,gpt-3.5,paper,healthcare,True
57,57,gpt-3.5,paper,healthcare,False
58,58,gpt-3.5,paper,healthcare,True
59,59,gpt-3.5,paper,healthcare,False
60,60,gpt-3.5,paper,healthcare,True
61,61,gpt-3.5,paper,healthcare,True
62,62,gpt-3.5,paper,healthcare,True
63,63,gpt-3.5,paper,healthcare,True
64,64,gpt-3.5,paper,healthcare,False
65,65,gpt-3.5,paper,healthcare,True
66,66,gpt-3.5,paper,healthcare,False
67,67,gpt-3.5,paper,healthcare,True
68,68,gpt-3.5,paper,healthcare,True
69,69,gpt-3.5,paper,healthcare,False
70,70,gpt-3.5,paper,healthcare,True
71,71,gpt-3.5,paper,healthcare,False
72,72,gpt-3.5,paper,healthcare,False
73,73,gpt-3.5,paper,healthcare,True
74,74,gpt-3.5,paper,healthcare,True
75,75,gpt-3.5,paper,healthcare,False
76,76,gpt-3.5,paper,healthcare,False
77,77,gpt-3.5,paper,healthcare,False
78,78,gpt-3.5,paper,healthcare,False
79,79,gpt-3.5,paper,healthcare,False
80,80,gpt-3.5,paper,healthcare,False
81,81,gpt-3.5,paper,healthcare,True
82,82,gpt-3.5,paper,healthcare,False
83,83,gpt-3.5,paper,healthcare,True
84,84,gpt-3.5,paper,healthcare,True
85,85,gpt-3.5,paper,healthcare,True
86,86,gpt-3.5,paper,healthcare,False
87,0,gpt-3.5,paper,doctor,False
88,1,gpt-3.5,paper,doctor,False
89,2,gpt-3.5,paper,doctor,True
90,3,gpt-3.5,paper,doctor,False
91,4,gpt-3.5,paper,doctor,True
92,5,gpt-3.5,paper,doctor,False
93,6,gpt-3.5,paper,doctor,False
94,7,gpt-3.5,paper,doctor,True
95,8,gpt-3.5,paper,doctor,True
96,9,gpt-3.5,paper,doctor,True
97,10,gpt-3.5,paper,doctor,False
98,11,gpt-3.5,paper,doctor,True
99,12,gpt-3.5,paper,doctor,True
100,13,gpt-3.5,paper,doctor,False
101,14,gpt-3.5,paper,doctor,True
102,15,gpt-3.5,paper,doctor,False
103,16,gpt-3.5,paper,doctor,True
104,17,gpt-3.5,paper,doctor,False
105,18,gpt-3.5,paper,doctor,False
106,19,gpt-3.5,paper,doctor,False
107,20,gpt-3.5,paper,doctor,True
108,21,gpt-3.5,paper,doctor,False
109,22,gpt-3.5,paper,doctor,True
110,23,gpt-3.5,paper,doctor,True
111,24,gpt-3.5,paper,doctor,True
112,25,gpt-3.5,paper,doctor,False
113,26,gpt-3.5,paper,doctor,False
114,27,gpt-3.5,paper,doctor,False
115,28,gpt-3.5,paper,doctor,True
116,29,gpt-3.5,paper,doctor,True
117,30,gpt-3.5,paper,doctor,True
118,31,gpt-3.5,paper,doctor,False
119,32,gpt-3.5,paper,doctor,True
120,33,gpt-3.5,paper,doctor,True
121,34,gpt-3.5,paper,doctor,False
122,35,gpt-3.5,paper,doctor,True
123,36,gpt-3.5,paper,doctor,True
124,37,gpt-3.5,paper,doctor,True
125,38,gpt-3.5,paper,doctor,True
126,39,gpt-3.5,paper,doctor,False
127,40,gpt-3.5,paper,doctor,True
128,41,gpt-3.5,paper,doctor,False
129,42,gpt-3.5,paper,doctor,False
130,43,gpt-3.5,paper,doctor,False
131,44,gpt-3.5,paper,doctor,True
132,45,gpt-3.5,paper,doctor,True
133,46,gpt-3.5,paper,doctor,True
134,47,gpt-3.5,paper,doctor,True
135,48,gpt-3.5,paper,doctor,True
136,49,gpt-3.5,paper,doctor,True
137,50,gpt-3.5,paper,doctor,False
138,51,gpt-3.5,paper,doctor,True
139,52,gpt-3.5,paper,doctor,False
140,53,gpt-3.5,paper,doctor,True
141,54,gpt-3.5,paper,doctor,False
142,55,gpt-3.5,paper,doctor,True
143,56,gpt-3.5,paper,doctor,True
144,57,gpt-3.5,paper,doctor,False
145,58,gpt-3.5,paper,doctor,True
146,59,gpt-3.5,paper,doctor,False
147,60,gpt-3.5,paper,doctor,False
148,61,gpt-3.5,paper,doctor,False
149,62,gpt-3.5,paper,doctor,True
150,63,gpt-3.5,paper,doctor,True
151,64,gpt-3.5,paper,doctor,False
152,65,gpt-3.5,paper,doctor,True
153,66,gpt-3.5,paper,doctor,True
154,67,gpt-3.5,paper,doctor,False
155,68,gpt-3.5,paper,doctor,True
156,69,gpt-3.5,paper,doctor,False
157,70,gpt-3.5,paper,doctor,True
158,71,gpt-3.5,paper,doctor,False
159,72,gpt-3.5,paper,doctor,False
160,73,gpt-3.5,paper,doctor,True
161,74,gpt-3.5,paper,doctor,True
162,75,gpt-3.5,paper,doctor,False
163,76,gpt-3.5,paper,doctor,True
164,77,gpt-3.5,paper,doctor,False
165,78,gpt-3.5,paper,doctor,False
166,79,gpt-3.5,paper,doctor,True
167,80,gpt-3.5,paper,doctor,False
168,81,gpt-3.5,paper,doctor,True
169,82,gpt-3.5,paper,doctor,True
170,83,gpt-3.5,paper,doctor,True
171,84,gpt-3.5,paper,doctor,True
172,85,gpt-3.5,paper,doctor,True
173,86,gpt-3.5,paper,doctor,False
174,0,gpt-4,paper,healthcare,False
175,1,gpt-4,paper,healthcare,False
176,2,gpt-4,paper,healthcare,True
177,3,gpt-4,paper,healthcare,False
178,4,gpt-4,paper,healthcare,True
179,5,gpt-4,paper,healthcare,False
180,6,gpt-4,paper,healthcare,True
181,7,gpt-4,paper,healthcare,True
182,8,gpt-4,paper,healthcare,True
183,9,gpt-4,paper,healthcare,True
184,10,gpt-4,paper,healthcare,False
185,11,gpt-4,paper,healthcare,False
186,12,gpt-4,paper,healthcare,True
187,13,gpt-4,paper,healthcare,False
188,14,gpt-4,paper,healthcare,False
189,15,gpt-4,paper,healthcare,False
190,16,gpt-4,paper,healthcare,True
191,17,gpt-4,paper,healthcare,False
192,18,gpt-4,paper,healthcare,False
193,19,gpt-4,paper,healthcare,True
194,20,gpt-4,paper,healthcare,True
195,21,gpt-4,paper,healthcare,True
196,22,gpt-4,paper,healthcare,True
197,23,gpt-4,paper,healthcare,True
198,24,gpt-4,paper,healthcare,True
199,25,gpt-4,paper,healthcare,True
200,26,gpt-4,paper,healthcare,True
201,27,gpt-4,paper,healthcare,True
202,28,gpt-4,paper,healthcare,True
203,29,gpt-4,paper,healthcare,True
204,30,gpt-4,paper,healthcare,True
205,31,gpt-4,paper,healthcare,False
206,32,gpt-4,paper,healthcare,True
207,33,gpt-4,paper,healthcare,True
208,34,gpt-4,paper,healthcare,False
209,35,gpt-4,paper,healthcare,True
210,36,gpt-4,paper,healthcare,True
211,37,gpt-4,paper,healthcare,True
212,38,gpt-4,paper,healthcare,False
213,39,gpt-4,paper,healthcare,False
214,40,gpt-4,paper,healthcare,True
215,41,gpt-4,paper,healthcare,False
216,42,gpt-4,paper,healthcare,False
217,43,gpt-4,paper,healthcare,False
218,44,gpt-4,paper,healthcare,True
219,45,gpt-4,paper,healthcare,True
220,46,gpt-4,paper,healthcare,True
221,47,gpt-4,paper,healthcare,True
222,48,gpt-4,paper,healthcare,True
223,49,gpt-4,paper,healthcare,True
224,50,gpt-4,paper,healthcare,True
225,51,gpt-4,paper,healthcare,True
226,52,gpt-4,paper,healthcare,True
227,53,gpt-4,paper,healthcare,True
228,54,gpt-4,paper,healthcare,True
229,55,gpt-4,paper,healthcare,True
230,56,gpt-4,paper,healthcare,False
231,57,gpt-4,paper,healthcare,True
232,58,gpt-4,paper,healthcare,True
233,59,gpt-4,paper,healthcare,True
234,60,gpt-4,paper,healthcare,True
235,61,gpt-4,paper,healthcare,True
236,62,gpt-4,paper,healthcare,True
237,63,gpt-4,paper,healthcare,True
238,64,gpt-4,paper,healthcare,True
239,65,gpt-4,paper,healthcare,True
240,66,gpt-4,paper,healthcare,True
241,67,gpt-4,paper,healthcare,True
242,68,gpt-4,paper,healthcare,True
243,69,gpt-4,paper,healthcare,True
244,70,gpt-4,paper,healthcare,True
245,71,gpt-4,paper,healthcare,False
246,72,gpt-4,paper,healthcare,True
247,73,gpt-4,paper,healthcare,True
248,74,gpt-4,paper,healthcare,True
249,75,gpt-4,paper,healthcare,True
250,76,gpt-4,paper,healthcare,True
251,77,gpt-4,paper,healthcare,False
252,78,gpt-4,paper,healthcare,False
253,79,gpt-4,paper,healthcare,True
254,80,gpt-4,paper,healthcare,False
255,81,gpt-4,paper,healthcare,True
256,82,gpt-4,paper,healthcare,False
257,83,gpt-4,paper,healthcare,True
258,84,gpt-4,paper,healthcare,True
259,85,gpt-4,paper,healthcare,True
260,86,gpt-4,paper,healthcare,False
261,0,gpt-4,paper,doctor,False
262,1,gpt-4,paper,doctor,False
263,2,gpt-4,paper,doctor,True
264,3,gpt-4,paper,doctor,False
265,4,gpt-4,paper,doctor,True
266,5,gpt-4,paper,doctor,False
267,6,gpt-4,paper,doctor,True
268,7,gpt-4,paper,doctor,True
269,8,gpt-4,paper,doctor,True
270,9,gpt-4,paper,doctor,True
271,10,gpt-4,paper,doctor,False
272,11,gpt-4,paper,doctor,True
273,12,gpt-4,paper,doctor,True
274,13,gpt-4,paper,doctor,False
275,14,gpt-4,paper,doctor,False
276,15,gpt-4,paper,doctor,False
277,16,gpt-4,paper,doctor,True
278,17,gpt-4,paper,doctor,False
279,18,gpt-4,paper,doctor,False
280,19,gpt-4,paper,doctor,True
281,20,gpt-4,paper,doctor,True
282,21,gpt-4,paper,doctor,True
283,22,gpt-4,paper,doctor,True
284,23,gpt-4,paper,doctor,True
285,24,gpt-4,paper,doctor,True
286,25,gpt-4,paper,doctor,True
287,26,gpt-4,paper,doctor,True
288,27,gpt-4,paper,doctor,False
289,28,gpt-4,paper,doctor,True
290,29,gpt-4,paper,doctor,True
291,30,gpt-4,paper,doctor,True
292,31,gpt-4,paper,doctor,False
293,32,gpt-4,paper,doctor,True
294,33,gpt-4,paper,doctor,False
295,34,gpt-4,paper,doctor,False
296,35,gpt-4,paper,doctor,True
297,36,gpt-4,paper,doctor,True
298,37,gpt-4,paper,doctor,True
299,38,gpt-4,paper,doctor,False
300,39,gpt-4,paper,doctor,False
301,40,gpt-4,paper,doctor,True
302,41,gpt-4,paper,doctor,False
303,42,gpt-4,paper,doctor,False
304,43,gpt-4,paper,doctor,False
305,44,gpt-4,paper,doctor,True
306,45,gpt-4,paper,doctor,True
307,46,gpt-4,paper,doctor,True
308,47,gpt-4,paper,doctor,True
309,48,gpt-4,paper,doctor,True
310,49,gpt-4,paper,doctor,True
311,50,gpt-4,paper,doctor,False
312,51,gpt-4,paper,doctor,True
313,52,gpt-4,paper,doctor,True
314,53,gpt-4,paper,doctor,True
315,54,gpt-4,paper,doctor,True
316,55,gpt-4,paper,doctor,True
317,56,gpt-4,paper,doctor,False
318,57,gpt-4,paper,doctor,True
319,58,gpt-4,paper,doctor,True
320,59,gpt-4,paper,doctor,True
321,60,gpt-4,paper,doctor,True
322,61,gpt-4,paper,doctor,False
323,62,gpt-4,paper,doctor,True
324,63,gpt-4,paper,doctor,True
325,64,gpt-4,paper,doctor,False
326,65,gpt-4,paper,doctor,True
327,66,gpt-4,paper,doctor,True
328,67,gpt-4,paper,doctor,True
329,68,gpt-4,paper,doctor,True
330,69,gpt-4,paper,doctor,True
331,70,gpt-4,paper,doctor,True
332,71,gpt-4,paper,doctor,False
333,72,gpt-4,paper,doctor,True
334,73,gpt-4,paper,doctor,True
335,74,gpt-4,paper,doctor,True
336,75,gpt-4,paper,doctor,True
337,76,gpt-4,paper,doctor,True
338,77,gpt-4,paper,doctor,False
339,78,gpt-4,paper,doctor,False
340,79,gpt-4,paper,doctor,True
341,80,gpt-4,paper,doctor,False
342,81,gpt-4,paper,doctor,True
343,82,gpt-4,paper,doctor,False
344,83,gpt-4,paper,doctor,True
345,84,gpt-4,paper,doctor,True
346,85,gpt-4,paper,doctor,True
347,86,gpt-4,paper,doctor,False
348,0,gpt-3.5,paper,no_prompt,False
349,1,gpt-3.5,paper,no_prompt,False
350,2,gpt-3.5,paper,no_prompt,True
351,3,gpt-3.5,paper,no_prompt,False
352,4,gpt-3.5,paper,no_prompt,True
353,5,gpt-3.5,paper,no_prompt,False
354,6,gpt-3.5,paper,no_prompt,False
355,7,gpt-3.5,paper,no_prompt,True
356,8,gpt-3.5,paper,no_prompt,True
357,9,gpt-3.5,paper,no_prompt,True
358,10,gpt-3.5,paper,no_prompt,False
359,11,gpt-3.5,paper,no_prompt,True
360,12,gpt-3.5,paper,no_prompt,True
361,13,gpt-3.5,paper,no_prompt,False
362,14,gpt-3.5,paper,no_prompt,True
363,15,gpt-3.5,paper,no_prompt,False
364,16,gpt-3.5,paper,no_prompt,True
365,17,gpt-3.5,paper,no_prompt,False
366,18,gpt-3.5,paper,no_prompt,False
367,19,gpt-3.5,paper,no_prompt,False
368,20,gpt-3.5,paper,no_prompt,True
369,21,gpt-3.5,paper,no_prompt,False
370,22,gpt-3.5,paper,no_prompt,True
371,23,gpt-3.5,paper,no_prompt,True
372,24,gpt-3.5,paper,no_prompt,True
373,25,gpt-3.5,paper,no_prompt,False
374,26,gpt-3.5,paper,no_prompt,False
375,27,gpt-3.5,paper,no_prompt,False
376,28,gpt-3.5,paper,no_prompt,False
377,29,gpt-3.5,paper,no_prompt,True
378,30,gpt-3.5,paper,no_prompt,True
379,31,gpt-3.5,paper,no_prompt,True
380,32,gpt-3.5,paper,no_prompt,True
381,33,gpt-3.5,paper,no_prompt,True
382,34,gpt-3.5,paper,no_prompt,False
383,35,gpt-3.5,paper,no_prompt,True
384,36,gpt-3.5,paper,no_prompt,True
385,37,gpt-3.5,paper,no_prompt,False
386,38,gpt-3.5,paper,no_prompt,True
387,39,gpt-3.5,paper,no_prompt,False
388,40,gpt-3.5,paper,no_prompt,True
389,41,gpt-3.5,paper,no_prompt,False
390,42,gpt-3.5,paper,no_prompt,False
391,43,gpt-3.5,paper,no_prompt,False
392,44,gpt-3.5,paper,no_prompt,True
393,45,gpt-3.5,paper,no_prompt,True
394,46,gpt-3.5,paper,no_prompt,False
395,47,gpt-3.5,paper,no_prompt,True
396,48,gpt-3.5,paper,no_prompt,True
397,49,gpt-3.5,paper,no_prompt,False
398,50,gpt-3.5,paper,no_prompt,False
399,51,gpt-3.5,paper,no_prompt,True
400,52,gpt-3.5,paper,no_prompt,False
401,53,gpt-3.5,paper,no_prompt,False
402,54,gpt-3.5,paper,no_prompt,True
403,55,gpt-3.5,paper,no_prompt,True
404,56,gpt-3.5,paper,no_prompt,True
405,57,gpt-3.5,paper,no_prompt,True
406,58,gpt-3.5,paper,no_prompt,True
407,59,gpt-3.5,paper,no_prompt,True
408,60,gpt-3.5,paper,no_prompt,True
409,61,gpt-3.5,paper,no_prompt,True
410,62,gpt-3.5,paper,no_prompt,True
411,63,gpt-3.5,paper,no_prompt,False
412,64,gpt-3.5,paper,no_prompt,False
413,65,gpt-3.5,paper,no_prompt,False
414,66,gpt-3.5,paper,no_prompt,True
415,67,gpt-3.5,paper,no_prompt,True
416,68,gpt-3.5,paper,no_prompt,True
417,69,gpt-3.5,paper,no_prompt,False
418,70,gpt-3.5,paper,no_prompt,True
419,71,gpt-3.5,paper,no_prompt,False
420,72,gpt-3.5,paper,no_prompt,False
421,73,gpt-3.5,paper,no_prompt,True
422,74,gpt-3.5,paper,no_prompt,True
423,75,gpt-3.5,paper,no_prompt,False
424,76,gpt-3.5,paper,no_prompt,True
425,77,gpt-3.5,paper,no_prompt,False
426,78,gpt-3.5,paper,no_prompt,False
427,79,gpt-3.5,paper,no_prompt,False
428,80,gpt-3.5,paper,no_prompt,False
429,81,gpt-3.5,paper,no_prompt,True
430,82,gpt-3.5,paper,no_prompt,False
431,83,gpt-3.5,paper,no_prompt,True
432,84,gpt-3.5,paper,no_prompt,True
433,85,gpt-3.5,paper,no_prompt,True
434,86,gpt-3.5,paper,no_prompt,False
435,0,gpt-4,paper,no_prompt,False
436,1,gpt-4,paper,no_prompt,False
437,2,gpt-4,paper,no_prompt,True
438,3,gpt-4,paper,no_prompt,False
439,4,gpt-4,paper,no_prompt,True
440,5,gpt-4,paper,no_prompt,False
441,6,gpt-4,paper,no_prompt,True
442,7,gpt-4,paper,no_prompt,False
443,8,gpt-4,paper,no_prompt,True
444,9,gpt-4,paper,no_prompt,True
445,10,gpt-4,paper,no_prompt,False
446,11,gpt-4,paper,no_prompt,True
447,12,gpt-4,paper,no_prompt,True
448,13,gpt-4,paper,no_prompt,False
449,14,gpt-4,paper,no_prompt,True
450,15,gpt-4,paper,no_prompt,False
451,16,gpt-4,paper,no_prompt,True
452,17,gpt-4,paper,no_prompt,False
453,18,gpt-4,paper,no_prompt,False
454,19,gpt-4,paper,no_prompt,True
455,20,gpt-4,paper,no_prompt,True
456,21,gpt-4,paper,no_prompt,True
457,22,gpt-4,paper,no_prompt,True
458,23,gpt-4,paper,no_prompt,True
459,24,gpt-4,paper,no_prompt,True
460,25,gpt-4,paper,no_prompt,True
461,26,gpt-4,paper,no_prompt,True
462,27,gpt-4,paper,no_prompt,False
463,28,gpt-4,paper,no_prompt,True
464,29,gpt-4,paper,no_prompt,True
465,30,gpt-4,paper,no_prompt,True
466,31,gpt-4,paper,no_prompt,False
467,32,gpt-4,paper,no_prompt,True
468,33,gpt-4,paper,no_prompt,True
469,34,gpt-4,paper,no_prompt,False
470,35,gpt-4,paper,no_prompt,True
471,36,gpt-4,paper,no_prompt,True
472,37,gpt-4,paper,no_prompt,True
473,38,gpt-4,paper,no_prompt,False
474,39,gpt-4,paper,no_prompt,False
475,40,gpt-4,paper,no_prompt,True
476,41,gpt-4,paper,no_prompt,False
477,42,gpt-4,paper,no_prompt,False
478,43,gpt-4,paper,no_prompt,False
479,44,gpt-4,paper,no_prompt,True
480,45,gpt-4,paper,no_prompt,True
481,46,gpt-4,paper,no_prompt,True
482,47,gpt-4,paper,no_prompt,True
483,48,gpt-4,paper,no_prompt,True
484,49,gpt-4,paper,no_prompt,True
485,50,gpt-4,paper,no_prompt,False
486,51,gpt-4,paper,no_prompt,True
487,52,gpt-4,paper,no_prompt,True
488,53,gpt-4,paper,no_prompt,True
489,54,gpt-4,paper,no_prompt,True
490,55,gpt-4,paper,no_prompt,True
491,56,gpt-4,paper,no_prompt,False
492,57,gpt-4,paper,no_prompt,True
493,58,gpt-4,paper,no_prompt,True
494,59,gpt-4,paper,no_prompt,True
495,60,gpt-4,paper,no_prompt,True
496,61,gpt-4,paper,no_prompt,True
497,62,gpt-4,paper,no_prompt,True
498,63,gpt-4,paper,no_prompt,True
499,64,gpt-4,paper,no_prompt,False
500,65,gpt-4,paper,no_prompt,True
501,66,gpt-4,paper,no_prompt,True
502,67,gpt-4,paper,no_prompt,True
503,68,gpt-4,paper,no_prompt,True
504,69,gpt-4,paper,no_prompt,True
505,70,gpt-4,paper,no_prompt,True
506,71,gpt-4,paper,no_prompt,False
507,72,gpt-4,paper,no_prompt,True
508,73,gpt-4,paper,no_prompt,True
509,74,gpt-4,paper,no_prompt,True
510,75,gpt-4,paper,no_prompt,True
511,76,gpt-4,paper,no_prompt,False
512,77,gpt-4,paper,no_prompt,False
513,78,gpt-4,paper,no_prompt,False
514,79,gpt-4,paper,no_prompt,True
515,80,gpt-4,paper,no_prompt,False
516,81,gpt-4,paper,no_prompt,True
517,82,gpt-4,paper,no_prompt,False
518,83,gpt-4,paper,no_prompt,True
519,84,gpt-4,paper,no_prompt,True
520,85,gpt-4,paper,no_prompt,True
521,86,gpt-4,paper,no_prompt,False
522,0,haiku,paper,healthcare,False
523,1,haiku,paper,healthcare,False
524,2,haiku,paper,healthcare,True
525,3,haiku,paper,healthcare,False
526,4,haiku,paper,healthcare,False
527,5,haiku,paper,healthcare,False
528,6,haiku,paper,healthcare,True
529,7,haiku,paper,healthcare,False
530,8,haiku,paper,healthcare,True
531,9,haiku,paper,healthcare,True
532,10,haiku,paper,healthcare,False
533,11,haiku,paper,healthcare,True
534,12,haiku,paper,healthcare,True
535,13,haiku,paper,healthcare,False
536,14,haiku,paper,healthcare,True
537,15,haiku,paper,healthcare,True
538,16,haiku,paper,healthcare,True
539,17,haiku,paper,healthcare,True
540,18,haiku,paper,healthcare,False
541,19,haiku,paper,healthcare,True
542,20,haiku,paper,healthcare,True
543,21,haiku,paper,healthcare,False
544,22,haiku,paper,healthcare,True
545,23,haiku,paper,healthcare,True
546,24,haiku,paper,healthcare,True
547,25,haiku,paper,healthcare,False
548,26,haiku,paper,healthcare,False
549,27,haiku,paper,healthcare,True
550,28,haiku,paper,healthcare,True
551,29,haiku,paper,healthcare,True
552,30,haiku,paper,healthcare,True
553,31,haiku,paper,healthcare,True
554,32,haiku,paper,healthcare,True
555,33,haiku,paper,healthcare,True
556,34,haiku,paper,healthcare,True
557,35,haiku,paper,healthcare,False
558,36,haiku,paper,healthcare,True
559,37,haiku,paper,healthcare,True
560,38,haiku,paper,healthcare,True
561,39,haiku,paper,healthcare,False
562,40,haiku,paper,healthcare,True
563,41,haiku,paper,healthcare,True
564,42,haiku,paper,healthcare,True
565,43,haiku,paper,healthcare,False
566,44,haiku,paper,healthcare,True
567,45,haiku,paper,healthcare,True
568,46,haiku,paper,healthcare,True
569,47,haiku,paper,healthcare,False
570,48,haiku,paper,healthcare,False
571,49,haiku,paper,healthcare,True
572,50,haiku,paper,healthcare,False
573,51,haiku,paper,healthcare,True
574,52,haiku,paper,healthcare,True
575,53,haiku,paper,healthcare,True
576,54,haiku,paper,healthcare,True
577,55,haiku,paper,healthcare,True
578,56,haiku,paper,healthcare,True
579,57,haiku,paper,healthcare,True
580,58,haiku,paper,healthcare,False
581,59,haiku,paper,healthcare,False
582,60,haiku,paper,healthcare,True
583,61,haiku,paper,healthcare,False
584,62,haiku,paper,healthcare,True
585,63,haiku,paper,healthcare,False
586,64,haiku,paper,healthcare,False
587,65,haiku,paper,healthcare,True
588,66,haiku,paper,healthcare,False
589,67,haiku,paper,healthcare,False
590,68,haiku,paper,healthcare,False
591,69,haiku,paper,healthcare,False
592,70,haiku,paper,healthcare,True
593,71,haiku,paper,healthcare,False
594,72,haiku,paper,healthcare,True
595,73,haiku,paper,healthcare,True
596,74,haiku,paper,healthcare,True
597,75,haiku,paper,healthcare,False
598,76,haiku,paper,healthcare,False
599,77,haiku,paper,healthcare,False
600,78,haiku,paper,healthcare,False
601,79,haiku,paper,healthcare,False
602,80,haiku,paper,healthcare,False
603,81,haiku,paper,healthcare,True
604,82,haiku,paper,healthcare,True
605,83,haiku,paper,healthcare,True
606,84,haiku,paper,healthcare,True
607,85,haiku,paper,healthcare,False
608,86,haiku,paper,healthcare,True
609,0,haiku,paper,doctor,False
610,1,haiku,paper,doctor,True
611,2,haiku,paper,doctor,True
612,3,haiku,paper,doctor,False
613,4,haiku,paper,doctor,True
614,5,haiku,paper,doctor,False
615,6,haiku,paper,doctor,True
616,7,haiku,paper,doctor,False
617,8,haiku,paper,doctor,True
618,9,haiku,paper,doctor,False
619,10,haiku,paper,doctor,False
620,11,haiku,paper,doctor,False
621,12,haiku,paper,doctor,False
622,13,haiku,paper,doctor,False
623,14,haiku,paper,doctor,True
624,15,haiku,paper,doctor,True
625,16,haiku,paper,doctor,True
626,17,haiku,paper,doctor,True
627,18,haiku,paper,doctor,False
628,19,haiku,paper,doctor,False
629,20,haiku,paper,doctor,True
630,21,haiku,paper,doctor,False
631,22,haiku,paper,doctor,True
632,23,haiku,paper,doctor,True
633,24,haiku,paper,doctor,True
634,25,haiku,paper,doctor,True
635,26,haiku,paper,doctor,False
636,27,haiku,paper,doctor,True
637,28,haiku,paper,doctor,True
638,29,haiku,paper,doctor,True
639,30,haiku,paper,doctor,True
640,31,haiku,paper,doctor,True
641,32,haiku,paper,doctor,True
642,33,haiku,paper,doctor,True
643,34,haiku,paper,doctor,False
644,35,haiku,paper,doctor,False
645,36,haiku,paper,doctor,True
646,37,haiku,paper,doctor,True
647,38,haiku,paper,doctor,True
648,39,haiku,paper,doctor,False
649,40,haiku,paper,doctor,True
650,41,haiku,paper,doctor,False
651,42,haiku,paper,doctor,True
652,43,haiku,paper,doctor,False
653,44,haiku,paper,doctor,False
654,45,haiku,paper,doctor,True
655,46,haiku,paper,doctor,True
656,47,haiku,paper,doctor,True
657,48,haiku,paper,doctor,False
658,49,haiku,paper,doctor,True
659,50,haiku,paper,doctor,False
660,51,haiku,paper,doctor,True
661,52,haiku,paper,doctor,True
662,53,haiku,paper,doctor,True
663,54,haiku,paper,doctor,True
664,55,haiku,paper,doctor,True
665,56,haiku,paper,doctor,False
666,57,haiku,paper,doctor,True
667,58,haiku,paper,doctor,False
668,59,haiku,paper,doctor,False
669,60,haiku,paper,doctor,True
670,61,haiku,paper,doctor,True
671,62,haiku,paper,doctor,True
672,63,haiku,paper,doctor,False
673,64,haiku,paper,doctor,False
674,65,haiku,paper,doctor,True
675,66,haiku,paper,doctor,True
676,67,haiku,paper,doctor,False
677,68,haiku,paper,doctor,False
678,69,haiku,paper,doctor,False
679,70,haiku,paper,doctor,True
680,71,haiku,paper,doctor,False
681,72,haiku,paper,doctor,True
682,73,haiku,paper,doctor,True
683,74,haiku,paper,doctor,True
684,75,haiku,paper,doctor,False
685,76,haiku,paper,doctor,False
686,77,haiku,paper,doctor,False
687,78,haiku,paper,doctor,False
688,79,haiku,paper,doctor,False
689,80,haiku,paper,doctor,False
690,81,haiku,paper,doctor,True
691,82,haiku,paper,doctor,False
